,,,RR-2D-xy,RR-2D-xy,DET-2D-xy,DET-2D-xy,ENT-2D-xy,ENT-2D-xy
AD,13,3,0.0418595679012345,,0.7419354838709677,,1.8029892528226457,
AD,13,4,0.0152253123140987,,0.73992673992674,,2.213042795750366,
AD,13,5,0.0288287355726929,,0.8599640933572711,,2.8364531769766725,
AD,14,1,0.0192464791033558,,0.7724957555178268,,1.810020372099196,
AD,14,2,0.0306318163214535,,0.8386167146974063,,2.1748303213734896,
AD,14,3,0.0497978596908442,,0.8471824259789876,,2.398831217232288,
AD,14,4,0.0154124323323421,,0.7484098939929329,,1.87111887596258,
AD,14,5,0.0205967577727308,,0.7338403041825095,,0.9228063975853574,
AD,15,1,0.0177932922365224,,0.6589147286821705,,1.3794016476660187,
AD,15,2,0.0137775926697209,,0.7122128174123338,,1.4570124057610003,
AD,15,3,0.0183333333333333,,0.7070707070707071,,1.5986083253198895,
AD,15,4,0.0132412856496152,,0.7222222222222222,,1.6111263920642178,
AD,15,5,0.0157827271270629,,0.7918781725888325,,2.0680092877266616,
AD,16,1,0.0324709057176589,,0.8209017244961563,,2.437593401520334,
AD,16,2,0.0450919181408255,,0.882051282051282,,2.606453731781983,
AD,16,3,0.0167097934301127,,0.8110236220472441,,2.319714383224281,
AD,16,4,0.0129057854325655,,0.7649186256781193,,1.861143148114448,
AD,16,5,0.011519204509646,,0.756838905775076,,1.5852104427176092,
AD,17,1,0.0191193592279313,,0.7226705796038151,,1.7494572977093266,
AD,17,2,0.0163602728639149,,0.7561837455830389,,1.4424083991475891,
AD,17,3,0.013037937457112,,0.7443609022556391,,2.006080889552122,
AD,17,4,0.0153042588940024,,0.7995226730310262,,1.9757518574975848,
AD,17,5,0.0104872581102321,,0.7051597051597052,,1.4786668786746864,
AD,18,1,0.0116122978274185,,0.7037037037037037,,1.2372831032517362,
AD,18,2,0.0137245233399079,,0.6976047904191617,,1.6363463759313026,
AD,18,3,0.0182734719596723,,0.7758620689655172,,1.4063261203111208,
AD,18,4,0.0096234442805759,,0.7287761852260198,,1.4768758577620849,
AD,18,5,0.015539840547723,,0.7797101449275362,,1.2804001143015855,
AD,19,1,0.0132236568096626,,0.6850393700787402,,1.0288387666138517,
AD,19,2,0.020078125,,0.7315175097276264,,0.96236138835504,
AD,19,3,0.0306186782160576,,0.8728737690241719,,2.594871021688125,
AD,19,4,0.0120317377731529,,0.7027027027027027,,1.7207178766165283,
AD,19,5,0.0179676702121266,,0.7859531772575251,,1.8467484852719784,
AD,20,1,0.011283942828023,,0.7118279569892473,,1.358831486850605,
AD,20,2,0.0187576585917617,,0.8391959798994975,,2.4660145355622145,
AD,20,3,0.0216417629568293,,0.7808695652173913,,1.866753394397224,
AD,20,4,0.0119282426974734,,0.734533183352081,,1.4489155160975338,
AD,20,5,0.0345008297667918,,0.8075949367088607,,1.9656555195144807,
AD,21,1,0.0297014465989535,,0.8186528497409327,,1.844263740488464,
AD,21,2,0.0159111111111111,,0.7430167597765364,,1.4477899153232994,
AD,21,3,0.0192920918367346,,0.8016528925619835,,1.3136008734696898,
AD,21,4,0.013737814746509,,0.7917808219178082,,1.4367496207677906,
AD,21,5,0.0239780521262002,,0.7757437070938215,,1.428614446056431,
AD,22,1,0.0166493236212278,,0.734375,,1.3823449086093345,
AD,22,2,0.0216341104809913,,0.7184466019417476,,1.5389885866752082,
AD,22,3,0.0184090298306906,,0.7664233576642335,,1.167301249179866,
AD,22,4,0.0131645250692869,,0.7655502392344498,,1.811805933440996,
AD,22,5,0.0177020794145687,,0.7147016011644832,,1.6446366967440988,
Control,1,1,0.0296875,,0.6842105263157895,,1.0666152167384504,
Control,1,2,0.0293698825204699,,0.8121212121212121,,2.03929381449322,
Control,1,3,0.0541076055479347,,0.8647887323943662,,2.3318102751892096,
Control,1,4,0.0808310249307479,,0.8786840301576422,,3.043243540564909,
Control,1,5,0.0232096806189248,,0.7264957264957265,,1.3787834934861751,
Control,2,1,0.0554195011337868,,0.8952536824877251,,2.55804239788196,
Control,2,2,0.0324046797407625,,0.8285714285714286,,1.9337823141163333,
Control,2,3,0.0458201666187877,,0.8840125391849529,,2.594882449122894,
Control,2,4,0.1389506486230983,,0.8830792490865567,,3.3263081720118066,
Control,2,5,0.0753116343490304,,0.9011494252873564,,2.739951220395999,
Control,3,1,0.0605709876543209,,0.9140127388535032,,3.0798315998393604,
Control,3,2,0.0486645540968764,,0.9116279069767442,,2.538018683105931,
Control,3,3,0.0492621527777777,,0.8590308370044053,,2.17175160337225,
Control,3,4,0.1863839285714285,,0.9471770744225834,,3.578536721725667,
Control,3,5,0.0532879818594104,,0.898936170212766,,3.052665167440741,
Control,4,1,0.0733070348454963,,0.9103139013452914,,2.524604919359959,
Control,4,2,0.0431290898274836,,0.9655172413793104,,2.56376176969324,
Control,4,3,0.036444743708442,,0.8660508083140878,,2.03141514804432,
Control,4,4,0.0928890083310937,,0.8747830112255526,,2.5438028395084187,
Control,4,5,0.0606147658718759,,0.8578199052132701,,2.290534446710031,
Control,5,1,0.0974,,0.9548254620123204,,3.364837876484988,
Control,5,2,0.0335931201289975,,0.872,,2.5084093819231543,
Control,5,3,0.04,,0.8714555765595463,,2.545598051367528,
Control,5,4,0.1032314764737696,,0.9056974459724952,,2.8905658091023105,
Control,5,5,0.0542315631450553,,0.8339100346020761,,2.1402488389532315,
Control,6,1,0.0356648199445983,,0.8446601941747572,,1.3915535212616714,
Control,6,2,0.0519312922748309,,0.8886032562125107,,2.5170151142018344,
Control,6,3,0.0339688801227262,,0.8709677419354839,,2.690938507773903,
Control,6,4,0.0603535410255834,,0.8355042798660216,,2.417619184290893,
Control,6,5,0.0312174817898022,,0.7333333333333333,,0.9912642605354288,
Control,7,1,0.1014062363525198,,0.9517657192075796,,2.9242133845736613,
Control,7,2,0.0389333333333333,,0.8995433789954338,,2.686494263018432,
Control,7,3,0.046875,,0.8101851851851852,,1.959645914298069,
Control,7,4,0.0896230392983639,,0.839802399435427,,2.328172468586151,
Control,7,5,0.0421668205601723,,0.7956204379562044,,1.6679511971986447,
Control,8,1,0.053654841560409,,0.8352941176470589,,1.872997729924936,
Control,8,2,0.0560493827160493,,0.9295154185022028,,2.903415259627671,
Control,8,3,0.039,,0.917948717948718,,2.663291624496848,
Control,8,4,0.1157786646129431,,0.9403346099576698,,3.2642061463108663,
Control,8,5,0.0343392299687825,,0.8787878787878788,,2.244206857902796,
Control,9,1,0.0529393659587565,,0.9127906976744186,,2.805782762095663,
Control,9,2,0.0457589285714285,,0.8954703832752613,,2.959970062981091,
Control,9,3,0.0360747373324362,,0.8794835007173601,,2.452070093345774,
Control,9,4,0.0985186010247271,,0.9431882419446016,,3.543105077447858,
Control,9,5,0.040720585475699,,0.8248847926267281,,2.128724445269141,
Control,10,1,0.0571377714489142,,0.8753894080996885,,2.456591799503274,
Control,10,2,0.0336110313128411,,0.811965811965812,,1.9603226898676924,
Control,10,3,0.0319540013196342,,0.7699115044247787,,1.856861102940894,
Control,10,4,0.1346668649613325,,0.8917725013804528,,2.521892012790365,
Control,10,5,0.040720585475699,,0.7972350230414746,,1.710053567474341,
Control,11,1,0.0648199445983379,,0.8461538461538461,,2.722604051320712,
Control,11,2,0.0444878472222222,,0.8975609756097561,,2.6392426422432265,
Control,11,3,0.0440538194444444,,0.8275862068965517,,2.22707547475733,
Control,11,4,0.1280756294496493,,0.9400215392262448,,3.2090375840943053,
Control,11,5,0.0546648150486049,,0.8337182448036952,,2.293243300433463,
Control,12,1,0.0409722222222222,,0.8169491525423729,,1.8506769351426489,
Control,12,2,0.0604640095181439,,0.8732782369146006,,2.6416153455552176,
Control,12,3,0.0428808864265927,,0.8914728682170543,,2.383951911126375,
Control,12,4,0.1133494031221303,,0.9151898734177216,,2.6892546348829627,
Control,12,5,0.0467555555555555,,0.9163498098859316,,2.710495296984406,
Control,13,1,0.06,,0.8843537414965986,,2.1563302726853864,
Control,13,2,0.0338,,0.834319526627219,,2.0862458134401134,
Control,13,3,0.0374376539871402,,0.8812199036918138,,2.59482324696408,
Control,13,4,0.0874655894888916,,0.9013887747555264,,2.8619892352893577,
Control,13,5,0.0373453578448375,,0.8452012383900929,,1.913167224812492,
Control,14,1,0.0455363321799308,,0.9088145896656536,,2.7426882940498905,
Control,14,2,0.0309007232084155,,0.7978723404255319,,1.9517374334224664,
Control,14,3,0.0354019158683881,,0.8470588235294118,,2.5281473406208894,
Control,14,4,0.190708546384222,,0.922475869465298,,2.9422898610650914,
Control,14,5,0.0309375,,0.8383838383838383,,2.0399627277632297,
Control,15,1,0.0440386680988184,,0.8254172015404364,,2.5070564913032483,
Control,15,2,0.0295138888888888,,0.8529411764705882,,1.7448019292934371,
Control,15,3,0.0407776795859108,,0.8885448916408669,,2.4560889279357063,
Control,15,4,0.1401922869697441,,0.8999060551712358,,2.7289491852958565,
Control,15,5,0.0288,,0.8055555555555556,,0.7219280948873623,
Control,16,1,0.058125,,0.8763440860215054,,2.2440806152578205,
Control,16,2,0.031358024691358,,0.8267716535433071,,1.9642094285528544,
Control,16,3,0.0384462940943321,,0.8969072164948454,,1.8024729930265944,
Control,16,4,0.1991973956307201,,0.9062596361393772,,3.002408411638585,
Control,16,5,0.0362349021241149,,0.8620689655172413,,1.6858157091530304,
Control,17,1,0.0332413993322688,,0.7991266375545851,,1.6616387173521414,
Control,17,2,0.0443839128344816,,0.8844765342960289,,2.034491198798024,
Control,17,3,0.0414201183431952,,0.8650793650793651,,2.169413651789076,
Control,17,4,0.1405508072174738,,0.841995841995842,,2.44560317368959,
Control,17,5,0.0477430555555555,,0.8727272727272727,,1.3778903318832147,
Control,18,1,0.0638888888888888,,0.8869565217391304,,2.3263829564513707,
Control,18,2,0.0421810699588477,,0.9146341463414634,,2.7011834799607,
Control,18,3,0.0413778617937408,,0.817258883248731,,1.3337172747099446,
Control,18,4,0.1852872155902458,,0.91602422907489,,3.149070460125079,
Control,18,5,0.0285196921684019,,0.8412698412698413,,0.9182958340544896,
Control,19,1,0.0540625,,0.8901734104046243,,2.757495610945634,
Control,19,2,0.0324619362252226,,0.8053097345132744,,1.7381493331928664,
Control,19,3,0.0636925557645794,,0.8649789029535865,,2.0583650449231623,
Control,19,4,0.2422127933399022,,0.9300954753009548,,3.061735136632928,
Control,19,5,0.059753086419753,,0.7520661157024794,,1.57797720011724,
Control,20,1,0.0333333333333333,,0.75,,1.5465935642949382,
Control,20,2,0.0452446906740535,,0.8775510204081632,,2.062683189255492,
Control,20,3,0.0442372545129934,,0.8295964125560538,,1.3863142404772253,
Control,20,4,0.0992295601535726,,0.8119968839262529,,2.293244548096659,
Control,20,5,0.02978515625,,0.8360655737704918,,2.1867043459100244,
MCI,1,1,0.0200108166576527,,0.6756756756756757,,1.3787834934861751,
MCI,1,2,0.0293524817334341,,0.7896995708154506,,2.435048896809332,
MCI,1,3,0.0401176223482461,,0.8638743455497382,,2.076154989455468,
MCI,1,4,0.0463927067425609,,0.7855361596009975,,2.4312755418545025,
MCI,1,5,0.0332986472424557,,0.84375,,1.7921951936824647,
MCI,2,1,0.0621455576559546,,0.9091677228559358,,2.9657703165839364,
MCI,2,2,0.0215567129629629,,0.8612975391498882,,2.6723038394989898,
MCI,2,3,0.0404259002770083,,0.8693790149892934,,2.577472633835946,
MCI,2,4,0.0616025520735597,,0.8223467771414646,,2.3217783922245103,
MCI,2,5,0.0278108268887566,,0.679144385026738,,1.384566135410475,
MCI,3,1,0.0355588218666968,,0.8251192368839427,,2.11992029450044,
MCI,3,2,0.0167474048442906,,0.6983471074380165,,0.8878291218294452,
MCI,3,3,0.0325268386476526,,0.8719211822660099,,1.5641959209475198,
MCI,3,4,0.073732895151064,,0.801763696580344,,2.1631562638517017,
MCI,3,5,0.0308159722222222,,0.7887323943661971,,1.7285203672843066,
MCI,4,1,0.0535111111111111,,0.7940199335548173,,1.828291899052425,
MCI,4,2,0.0194681861348528,,0.7429643527204502,,1.906126439200272,
MCI,4,3,0.0457220461747397,,0.7029702970297029,,1.836591668108979,
MCI,4,4,0.068695652173913,,0.786461199779857,,1.9348468797723744,
MCI,4,5,0.0262965668371073,,0.8090277777777778,,1.6945548326854458,
MCI,5,1,0.0272640306122449,,0.7266081871345029,,1.7960407780935983,
MCI,5,2,0.0228,,0.7697368421052632,,1.8045390093961184,
MCI,5,3,0.0404663923182441,,0.8305084745762712,,1.6457113704075788,
MCI,5,4,0.0653637896544862,,0.7856112802435508,,2.209557011035991,
MCI,5,5,0.0361328125,,0.8108108108108109,,2.078491674029184,
MCI,6,1,0.0295259165934939,0.011189523436230097,0.783707537692597,0.06114961900844882,1.7909145704880811,0.13910459409652323
MCI,6,2,0.01897074762993995,0.009930170548788161,0.7094899613418132,0.05086160261733395,1.2401713457252352,0.36425635114113997
MCI,6,3,0.05237326789467555,0.011646966599309326,0.8162698887426726,0.08828049250463949,2.5921688895853,1.0336076847786995
MCI,6,4,0.019270714324788,0.005604183063595814,0.6417697725325973,0.08618599974555553,1.5922890246597032,0.1327802806505033
MCI,6,5,0.025963718820861598,0.006574008623276286,0.7551024428684003,0.033405083949671795,1.101003503233699,0.3631549358237
MCI,7,1,0.0139299802761341,,0.7079646017699115,,1.6264700439159674,
MCI,7,2,0.0224197266864913,,0.7108792846497765,,1.3798068266433277,
MCI,7,3,0.023716566633646,,0.7641277641277642,,1.7069005792040794,
MCI,7,4,0.0116795300867427,,0.7725795971410007,,1.906790082208747,
MCI,7,5,0.0175217332552587,,0.794344473007712,,1.6579418218296096,
MCI,8,1,0.0149204090871296,,0.7126934984520124,,1.8104085894096564,
MCI,8,2,0.0224144991009275,,0.8411437648927721,,2.5251966946685385,
MCI,8,3,0.0356538670241629,,0.7761862130707251,,2.240830167728565,
MCI,8,4,0.0396284677972747,,0.83147804576376,,2.3065424028221075,
MCI,8,5,0.0212534718029223,,0.7840909090909091,,2.278907962167524,
MCI,9,1,0.02452909581446,,0.7477295660948536,,1.7172945942309086,
MCI,9,2,0.0193170561156109,,0.7450980392156863,,2.2252587880577983,
MCI,9,3,0.0184,,0.75,,1.221047785179718,
MCI,9,4,0.0248544378316478,,0.7858533419857235,,1.8417406503208875,
MCI,9,5,0.0164643595041322,,0.792156862745098,,1.5520364423411703,
MCI,10,1,0.0904066115702479,,0.8885476086002633,,2.719288630022309,
MCI,10,2,0.0232216245113435,,0.8330935251798561,,2.5908761332882424,
MCI,10,3,0.0318388564002599,,0.8367346938775511,,2.181529983629233,
MCI,10,4,0.0174686167265017,,0.7406896551724138,,1.979040531932107,
MCI,10,5,0.048828125,,0.74,,1.463547826239736,
MCI,11,1,0.0718455946606552,,0.920676890534109,,2.91988312899876,
MCI,11,2,0.026780400714144,,0.8131687242798354,,2.2099323525481323,
MCI,11,3,0.03781989693423,,0.8891454965357968,,2.311448605830233,
MCI,11,4,0.0105324870985554,,0.7385113268608414,,1.8626900937541704,
MCI,11,5,0.0163313609467455,,0.7681159420289855,,1.0982178839548995,
MCI,12,1,0.0278200692041522,,0.7960199004975125,,1.72542598610683,
MCI,12,2,0.041875,,0.8731343283582089,,2.6060216652733668,
MCI,12,3,0.0248381556348262,,0.7659574468085106,,1.7566653758883144,
MCI,12,4,0.0138561964619379,,0.7408056042031523,,1.4855863042413566,
MCI,12,5,0.0411951109099139,,0.912087912087912,,1.640223928941852,
MCI,13,1,0.0319132273474821,,0.8122699386503067,,2.156733527030151,
MCI,13,2,0.0246746440737182,,0.720353982300885,,1.6448539000873632,
MCI,13,3,0.0423875432525951,,0.7959183673469388,,1.3411548353945062,
MCI,13,4,0.0402770083102493,,0.8215268225584594,,2.2571487714487364,
MCI,13,5,0.0637119113573407,,0.7874396135265701,,2.1416137303652927,
MCI,14,1,0.0533535728340923,,0.8897084650509308,,2.5802530052585606,
MCI,14,2,0.0775531774342713,,0.9580494037478704,,3.8209774443814974,
MCI,14,3,0.0514197530864197,,0.8475390156062425,,2.2349423980743426,
MCI,14,4,0.0271591091171286,,0.724188790560472,,1.780156780518506,
MCI,14,5,0.0404040404040404,,0.7727272727272727,,1.9026831892554923,
MCI,15,1,0.0605680108119506,,0.896502611172654,,2.6013631973430096,
MCI,15,2,0.025359477124183,,0.7828987265009096,,2.084797676204839,
MCI,15,3,0.0324653739612188,,0.810580204778157,,2.198172628634004,
MCI,15,4,0.0788240502522636,,0.8438510040799025,,2.360646010178987,
MCI,15,5,0.0401234567901234,,0.8846153846153846,,2.698969909410619,
MCI,16,1,0.0714993298758813,,0.850040749796251,,2.6029480096739763,
MCI,16,2,0.0235575711766187,,0.7593582887700535,,1.9046455144542305,
MCI,16,3,0.0304967129291453,,0.7275449101796407,,1.5509173594513492,
MCI,16,4,0.0203681066097346,,0.7261200338123415,,1.741734458068388,
MCI,16,5,0.0495537088334872,,0.8385093167701864,,2.392277173072062,
MCI,17,1,0.0309375,,0.7575757575757576,,1.6349308000328204,
MCI,17,2,0.036420395421436,,0.8571428571428571,,1.1829661954675212,
MCI,17,3,0.047008547008547,,0.8111888111888111,,1.645354913768621,
MCI,17,4,0.0207158509861212,,0.7094499294781382,,1.5545565378155333,
MCI,17,5,0.0304039983340274,,0.7808219178082192,,0.7219280948873623,
MCI,18,1,0.0465927977839335,,0.8596908442330559,,2.4966229273165466,
MCI,18,2,0.0435693039857227,,0.8667394866193336,,2.6585345574658006,
MCI,18,3,0.0846727630223775,,0.9410246959085884,,3.222958077165615,
MCI,18,4,0.110350211038475,,0.8470463034451099,,2.364206285086885,
MCI,18,5,0.0224445646295294,,0.7590361445783133,,1.0214554656116668,
MCI,19,1,0.018781163434903,,0.6991150442477876,,2.0519056540857905,
MCI,19,2,0.0244214876033057,,0.6717428087986463,,1.5901232840982995,
MCI,19,3,0.0307669441141498,,0.6714975845410628,,1.3949057788381023,
MCI,19,4,0.0813019863493482,,0.8596354504914058,,2.5198374469056986,
MCI,19,5,0.0261099066830049,,0.8267148014440433,,1.8427101480703767,
MCI,20,1,0.0430056710775047,,0.8475274725274725,,2.336077026204204,
MCI,20,2,0.0217455621301775,,0.763265306122449,,2.149883696879362,
MCI,20,3,0.0257142857142857,,0.7936507936507936,,0.9055872616982604,
MCI,20,4,0.0196371664085171,,0.7660924750679964,,1.8785476672174344,
MCI,20,5,0.0402768166089965,,0.8281786941580757,,2.0171504533348283,
