x,y,z,abs_datetime,milliseconds,time_diff,x_deg,y_deg,x_deg_diff,y_deg_diff,dist_deg,velocity_deg_s,avg_velocity_deg_s
0.166434,0.851718,0.0,2025-01-18 10:25:59.927,244.0,121.0,-23.34962,24.62026,-0.18836999999999904,0.30456999999999823,0.35811470480838753,2.9596256595734505,22.873428082500073
0.168418,0.860968,0.0,2025-01-18 10:26:00.050,367.0,123.0,-23.210739999999998,25.267759999999996,0.1388800000000039,0.6474999999999973,0.6622264751578554,5.3839550825841895,22.873428082500073
0.248806,0.871298,0.0,2025-01-18 10:26:00.172,489.0,122.0,-17.58358,25.99086,5.627159999999996,0.7231000000000058,5.673429586731466,46.50352120271693,22.873428082500073
0.251686,0.875113,0.0,2025-01-18 10:26:00.294,611.0,122.0,-17.38198,26.257910000000003,0.20160000000000267,0.2670500000000011,0.3346016474854863,2.7426364547990683,22.873428082500073
0.301792,0.876111,0.0,2025-01-18 10:26:00.416,733.0,122.0,-13.874559999999999,26.327769999999997,3.5074199999999998,0.06985999999999493,3.508115658868732,28.755046384169933,22.873428082500073
0.317789,0.864528,0.0,2025-01-18 10:26:00.539,856.0,123.0,-12.75477,25.516959999999997,1.1197899999999983,-0.81081,1.3825131103175825,11.23994398632181,22.873428082500073
0.3951,0.834076,0.0,2025-01-18 10:26:00.660,977.0,121.0,-7.343,23.385320000000004,5.411770000000001,-2.1316399999999938,5.8164545577611095,48.069872378190986,22.873428082500073
0.398312,0.831834,0.0,2025-01-18 10:26:00.783,1100.0,123.0,-7.11816,23.228379999999998,0.22484000000000037,-0.15694000000000585,0.27419553096285504,2.229231959047602,22.873428082500073
0.446779,0.83361,0.0,2025-01-18 10:26:00.905,1222.0,122.0,-3.7254700000000014,23.3527,3.392689999999998,0.12432000000000087,3.3949669952003934,27.8275983213147,22.873428082500073
0.459557,0.840873,0.0,2025-01-18 10:26:01.028,1345.0,123.0,-2.8310100000000005,23.86111,0.8944600000000009,0.5084100000000014,1.0288534490878685,8.364662187706248,22.873428082500073
0.462691,0.837662,0.0,2025-01-18 10:26:01.150,1467.0,122.0,-2.6116299999999986,23.63634,0.2193800000000019,-0.22476999999999947,0.3140846021377053,2.5744639519484043,22.873428082500073
0.473945,0.837745,0.0,2025-01-18 10:26:01.272,1589.0,122.0,-1.8238499999999997,23.642149999999997,0.7877799999999988,0.005809999999996762,0.7878014245353953,6.4573887256999605,22.873428082500073
0.428722,0.84678,0.0,2025-01-18 10:26:01.394,1711.0,122.0,-4.98946,24.2746,-3.1656100000000005,0.6324500000000022,3.228169709696193,26.460407456526173,22.873428082500073
0.419392,0.848991,0.0,2025-01-18 10:26:01.516,1833.0,122.0,-5.642560000000001,24.429370000000002,-0.6531000000000011,0.15477000000000274,0.671188023507573,5.501541176291583,22.873428082500073
0.578768,0.826075,0.0,2025-01-18 10:26:01.639,1956.0,123.0,5.513759999999996,22.82525,11.156319999999997,-1.6041200000000018,11.271054827157924,91.63459209071482,22.873428082500073
0.581828,0.824871,0.0,2025-01-18 10:26:01.761,2078.0,122.0,5.727960000000001,22.74097,0.21420000000000528,-0.08427999999999969,0.23018418364432036,1.8867556036419701,22.873428082500073
0.579065,0.816636,0.0,2025-01-18 10:26:01.883,2200.0,122.0,5.534550000000004,22.164520000000003,-0.19340999999999742,-0.5764499999999977,0.6080312743601239,4.98386290459118,22.873428082500073
0.639412,0.799137,0.0,2025-01-18 10:26:02.005,2322.0,122.0,9.75884,20.93959,4.224289999999995,-1.224930000000004,4.398304162856404,36.0516734660361,22.873428082500073
0.639276,0.805925,0.0,2025-01-18 10:26:02.128,2445.0,123.0,9.749319999999997,21.41475,-0.009520000000001971,0.47516000000000247,0.4752553587283392,3.8638647051084485,22.873428082500073
0.663835,0.810643,0.0,2025-01-18 10:26:02.250,2567.0,122.0,11.468449999999997,21.74501,1.7191299999999998,0.3302599999999991,1.7505655156263071,14.348897669068092,22.873428082500073
0.67407,0.820451,0.0,2025-01-18 10:26:02.372,2689.0,122.0,12.184899999999995,22.431570000000004,0.7164499999999983,0.6865600000000036,0.992302996115603,8.133631115701665,22.873428082500073
0.681576,0.818458,0.0,2025-01-18 10:26:02.494,2811.0,122.0,12.710319999999998,22.292060000000003,0.5254200000000022,-0.13951000000000136,0.5436259895369266,4.455950733909234,22.873428082500073
0.678476,0.823502,0.0,2025-01-18 10:26:02.616,2933.0,122.0,12.493319999999997,22.645139999999998,-0.21700000000000053,0.35307999999999495,0.41443272843731427,3.396989577355035,22.873428082500073
0.678621,0.823876,0.0,2025-01-18 10:26:02.739,3056.0,123.0,12.503470000000002,22.671320000000005,0.010150000000004766,0.026180000000007198,0.028078726822996686,0.22828233189428201,22.873428082500073
0.6946,0.820173,0.0,2025-01-18 10:26:02.861,3178.0,122.0,13.622,22.412110000000002,1.118529999999998,-0.25921000000000305,1.1481721060015337,9.411246770504375,22.873428082500073
0.699625,0.803337,0.0,2025-01-18 10:26:02.983,3300.0,122.0,13.973750000000004,21.23359,0.35175000000000445,-1.1785200000000025,1.2298932689058872,10.081092368081043,22.873428082500073
0.707297,0.799915,0.0,2025-01-18 10:26:03.105,3422.0,122.0,14.510789999999997,20.99405,0.5370399999999922,-0.2395399999999981,0.5880402819535331,4.820002311094533,22.873428082500073
0.042362,0.541531,0.0,2025-01-18 10:26:03.350,3667.0,122.0,-32.03466,2.907169999999999,-3.7947700000000033,-4.095140000000004,5.583050328673391,45.76270761207697,22.873428082500073
