,,,RR-2D-xy,RR-2D-xy,DET-2D-xy,DET-2D-xy,ENT-2D-xy,ENT-2D-xy
AD,13,3,0.0718557098765432,,0.7959731543624161,,1.973952032595282,
AD,13,4,0.0271415823914336,,0.7623287671232877,,2.3045050891648704,
AD,13,5,0.0385590807929196,,0.8684563758389262,,2.621506401736693,
AD,14,1,0.0344955287607968,,0.804231133564888,,2.0154314637643025,
AD,14,2,0.0590246290396359,,0.8915023793337865,,2.586116895894928,
AD,14,3,0.0861831153388822,,0.8923841059602649,,2.6791248207164142,
AD,14,4,0.0281562809746321,,0.7617021276595745,,2.1705161812788725,
AD,14,5,0.0312475526666144,,0.6992481203007519,,1.1499523405559522,
AD,15,1,0.0341117677641142,,0.7057542768273717,,1.6868672550048855,
AD,15,2,0.0220408163265306,,0.7505668934240363,,1.6138681577202476,
AD,15,3,0.0324691358024691,,0.7566539923954373,,1.9119569140603896,
AD,15,4,0.0232005432322317,,0.724390243902439,,1.6493740201702358,
AD,15,5,0.0221118410511136,,0.7608695652173914,,1.7222457449024433,
AD,16,1,0.0611165457918704,,0.8801192184567833,,2.579302995308784,
AD,16,2,0.079431148109608,,0.8981077147016011,,2.9390909311244604,
AD,16,3,0.0232884522608657,,0.807909604519774,,1.7667917709177114,
AD,16,4,0.0190202805199654,,0.754601226993865,,1.83659955705009,
AD,16,5,0.0206225272224361,,0.6842105263157895,,1.5402956687986438,
AD,17,1,0.0348861675714345,,0.7563329312424608,,2.023049075576797,
AD,17,2,0.0277488727020464,,0.7479166666666667,,1.8559040746666715,
AD,17,3,0.0225958239388295,,0.7765726681127982,,1.982840170444316,
AD,17,4,0.0238147417634597,,0.7837423312883436,,1.961626003887903,
AD,17,5,0.0166198562189182,,0.6589147286821705,,1.129408334418185,
AD,18,1,0.02183007728499,,0.6585074626865671,,1.4719210460387024,
AD,18,2,0.0255177514792899,,0.7004830917874396,,1.5139650860917544,
AD,18,3,0.0254148288174753,,0.6983471074380165,,1.349731943618422,
AD,18,4,0.0169232564801748,,0.7391849529780564,,1.853684722521412,
AD,18,5,0.0243682716994729,,0.7597042513863216,,1.2285577754231685,
AD,19,1,0.022490628904623,,0.6574074074074074,,1.4901175828103623,
AD,19,2,0.03234375,,0.7657004830917874,,1.588738926607407,
AD,19,3,0.0469559496724322,,0.8879159369527145,,2.9238046754178457,
AD,19,4,0.0235431841831425,,0.680939226519337,,1.7534086375241649,
AD,19,5,0.0298659936301904,,0.7545271629778671,,1.866368208340244,
AD,20,1,0.0190007037297677,,0.6756066411238825,,1.5998524524853062,
AD,20,2,0.0303987180695635,,0.8093023255813954,,2.3892003625844627,
AD,20,3,0.0357183183409236,,0.7892518440463646,,1.8317725650108008,
AD,20,4,0.0211327134404057,,0.7485714285714286,,1.8304639213151408,
AD,20,5,0.0594811773954057,,0.8590308370044053,,2.202958666241369,
AD,21,1,0.0430901815943367,,0.7928571428571428,,1.9351274845572013,
AD,21,2,0.0309333333333333,,0.7528735632183908,,1.6684803355761202,
AD,21,3,0.0296556122448979,,0.7634408602150538,,1.6570791295158918,
AD,21,4,0.0237494824795814,,0.7622820919175911,,1.7005235167898334,
AD,21,5,0.0359396433470507,,0.7954198473282442,,1.853735809034716,
AD,22,1,0.0292663891779396,,0.6488888888888888,,1.4162984175821074,
AD,22,2,0.038647342995169,,0.7608695652173914,,1.8296504032638263,
AD,22,3,0.027546358505778,,0.7219512195121951,,1.3978996695973307,
AD,22,4,0.0219198790627362,,0.7672413793103449,,2.207957586444164,
AD,22,5,0.0310494988275915,,0.7145228215767635,,1.855711321381825,
Control,1,1,0.0409375,,0.6870229007633588,,0.9803075405818108,
Control,1,2,0.0404058383766464,,0.8061674008810573,,1.944612625612527,
Control,1,3,0.0787989635726261,,0.9148936170212766,,2.564668700633041,
Control,1,4,0.1377285318559556,,0.8958165728077232,,3.1963362440532173,
Control,1,5,0.0438405078357468,,0.6470588235294118,,0.982603209743067,
Control,2,1,0.0712018140589569,,0.9363057324840764,,2.9011061666238342,
Control,2,2,0.0453665516370675,,0.8330241187384044,,2.279691446051978,
Control,2,3,0.0541511060040218,,0.8779840848806366,,2.499979553055545,
Control,2,4,0.2584163442516762,,0.9356412167197344,,3.5264157208245703,
Control,2,5,0.1237015235457063,,0.9223233030090972,,3.0975703881515115,
Control,3,1,0.0913387345679012,,0.9218585005279832,,3.433024927907758,
Control,3,2,0.0604345857854232,,0.9176029962546816,,2.6559712067427905,
Control,3,3,0.0651041666666666,,0.8866666666666667,,2.2986414288400496,
Control,3,4,0.3059231505102041,,0.9765472312703584,,4.122859280509423,
Control,3,5,0.0612244897959183,,0.8564814814814815,,3.118460697863956,
Control,4,1,0.1055226824457593,,0.9221183800623052,,2.8692779187169903,
Control,4,2,0.0582986317668054,,0.9081632653061223,,2.897406512991868,
Control,4,3,0.0552983755576129,,0.9056316590563166,,2.326336934955683,
Control,4,4,0.177403923676431,,0.9305580803490274,,3.068311039479961,
Control,4,5,0.0795748348175811,,0.8844765342960289,,3.100292450942412,
Control,5,1,0.1162,,0.9759036144578314,,3.834178631920062,
Control,5,2,0.0499865627519484,,0.8897849462365591,,2.5227544275444984,
Control,5,3,0.0533081285444234,,0.8921985815602836,,2.358133373735997,
Control,5,4,0.1756354786371011,,0.9515011547344112,,3.2714546994623754,
Control,5,5,0.0838806530305873,,0.8702460850111857,,2.268486058497613,
Control,6,1,0.0574792243767313,,0.8795180722891566,,2.18425116547726,
Control,6,2,0.0780971876112495,,0.9287749287749288,,2.9185011295864087,
Control,6,3,0.0458031996493535,,0.8181818181818182,,2.5128172302421072,
Control,6,4,0.1197412457042743,,0.9065841305571188,,2.898671866805873,
Control,6,5,0.04630593132154,,0.6404494382022472,,1.306170651709187,
Control,7,1,0.1270853349637523,,0.9381443298969072,,2.8840753835010555,
Control,7,2,0.0557333333333333,,0.8915470494417863,,2.948937674862099,
Control,7,3,0.0648871527777777,,0.8494983277591973,,2.065238291878305,
Control,7,4,0.199548827795581,,0.92445853143159,,3.0132711528937253,
Control,7,5,0.0710987996306555,,0.8441558441558441,,2.0488834054966096,
Control,8,1,0.0824390859739931,,0.8744257274119449,,2.4356395994115325,
Control,8,2,0.0651851851851851,,0.9318181818181818,,3.131670242034216,
Control,8,3,0.0584,,0.9075342465753424,,2.589583065643688,
Control,8,4,0.2017083245816705,,0.9703806548652087,,3.967927211977927,
Control,8,5,0.046594982078853,,0.8808933002481389,,2.185892726700039,
Control,9,1,0.0792551554324407,,0.9514563106796116,,3.3929316838125825,
Control,9,2,0.0581951530612244,,0.926027397260274,,3.1161269598777355,
Control,9,3,0.0535686558666735,,0.9420289855072465,,2.700412577395651,
Control,9,4,0.1496157273334818,,0.9698492462311558,,3.3453338908684347,
Control,9,5,0.0549821730155751,,0.8771331058020477,,2.1815986606369586,
Control,10,1,0.0943396226415094,,0.9264150943396228,,2.932113510900114,
Control,10,2,0.0567365699511634,,0.8481012658227848,,2.237630924560328,
Control,10,3,0.0459044207748138,,0.8193018480492813,,1.8716454713307,
Control,10,4,0.2507436049970256,,0.9537366548042704,,3.249763022920414,
Control,10,5,0.0639894914618127,,0.8944281524926686,,2.418458323941139,
Control,11,1,0.0996121883656509,,0.9021134593993326,,3.021008737563064,
Control,11,2,0.0553385416666666,,0.9019607843137256,,2.635833858959658,
Control,11,3,0.0622829861111111,,0.8432055749128919,,2.552979267117653,
Control,11,4,0.2079279355749132,,0.9766290758789612,,3.84667068999025,
Control,11,5,0.084964019694483,,0.8930163447251115,,2.6438963987449693,
Control,12,1,0.0679166666666666,,0.8404907975460123,,2.1848776237387613,
Control,12,2,0.0965377751338489,,0.9245748089721468,,3.337564303727648,
Control,12,3,0.0610526315789473,,0.9165154264972776,,2.620232815140428,
Control,12,4,0.196883608815427,,0.9562745955400088,,3.3227281439690937,
Control,12,5,0.0599111111111111,,0.9228486646884272,,2.8797601673620696,
Control,13,1,0.0759183673469387,,0.8978494623655914,,2.4383418377535984,
Control,13,2,0.0502,,0.9083665338645418,,2.500713521233576,
Control,13,3,0.0527011597860705,,0.9315849486887116,,2.9542833227247765,
Control,13,4,0.1745071121045935,,0.9451377733844064,,3.442289055796927,
Control,13,5,0.0604694184298762,,0.8814531548757171,,2.178124101305911,
Control,14,1,0.0635294117647058,,0.9041394335511984,,3.189810442658544,
Control,14,2,0.0447074293228139,,0.8897058823529411,,2.254774729360079,
Control,14,3,0.0537276134943773,,0.9108527131782944,,2.5962606404875923,
Control,14,4,0.3182761139517896,,0.9682364821444964,,3.704424534668508,
Control,14,5,0.0428125,,0.8540145985401459,,2.26358049305477,
Control,15,1,0.0750183730001696,,0.9110776186887716,,2.9606497982842224,
Control,15,2,0.0444878472222222,,0.9121951219512195,,2.4577442612147467,
Control,15,3,0.0665320035349072,,0.9089184060721064,,2.2339745296049824,
Control,15,4,0.2698602746614624,,0.941967256754958,,3.4796239523030743,
Control,15,5,0.0328,,0.8536585365853658,,0.4394969869215134,
Control,16,1,0.0821875,,0.946768060836502,,2.5187675058829826,
Control,16,2,0.0434567901234567,,0.8181818181818182,,2.4958925114784987,
Control,16,3,0.0548289073853877,,0.8843373493975903,,2.3480554900787034,
Control,16,4,0.3261808726275055,,0.9612077082417928,,3.525267139100928,
Control,16,5,0.0487296959600166,,0.8974358974358975,,1.9579393553211155,
Control,17,1,0.0518217448105675,,0.9047619047619048,,2.318210499542601,
Control,17,2,0.0607274475244351,,0.9366754617414248,,2.651927353282315,
Control,17,3,0.0512820512820512,,0.8717948717948718,,2.221712211514097,
Control,17,4,0.2514792899408284,,0.9230210602759622,,3.0278467618296623,
Control,17,5,0.0651041666666666,,0.8,,1.661932872373582,
Control,18,1,0.0855555555555555,,0.935064935064935,,2.590923851536953,
Control,18,2,0.0603566529492455,,0.9517045454545454,,3.0543692722564137,
Control,18,3,0.0615416929216551,,0.9180887372013652,,1.8885831513015767,
Control,18,4,0.303030303030303,,0.9491582491582492,,3.62238970445784,
Control,18,5,0.0484382073336351,,0.8504672897196262,,1.6457113704075788,
Control,19,1,0.071875,,0.917391304347826,,2.72446835261177,
Control,19,2,0.0393565067509336,,0.8540145985401459,,1.916126946588284,
Control,19,3,0.095941951088417,,0.9103641456582632,,2.237786373501874,
Control,19,4,0.4026021034004303,,0.9612406972678688,,3.7087040042886223,
Control,19,5,0.0804938271604938,,0.8404907975460123,,1.739586542814162,
Control,20,1,0.06,,0.8148148148148148,,1.758507987538282,
Control,20,2,0.056940597106802,,0.8702702702702703,,2.6067393540153208,
Control,20,3,0.0585201348938702,,0.8711864406779661,,1.860415489918888,
Control,20,4,0.2155427864670566,,0.9079497907949792,,2.850438670952103,
Control,20,5,0.05517578125,,0.7787610619469026,,1.5775576594362763,
MCI,1,1,0.0281233098972417,,0.6346153846153846,,1.2319817814011402,
MCI,1,2,0.0403124212648022,,0.79375,,2.0891204023917447,
MCI,1,3,0.0514597773576979,,0.8285714285714286,,1.9005137281339413,
MCI,1,4,0.0895922995048359,,0.8429752066115702,,2.6471105287697623,
MCI,1,5,0.0660770031217481,,0.7401574803149606,,2.02065581161483,
MCI,2,1,0.0989287964713295,,0.9593949044585988,,3.4717086959386063,
MCI,2,2,0.0362172067901234,,0.8788282290279628,,2.802181165128621,
MCI,2,3,0.0660491689750692,,0.8754914809960681,,2.628049393011206,
MCI,2,4,0.1203152561456183,,0.8827125834425105,,2.734152371919432,
MCI,2,5,0.0588935157644259,,0.7626262626262627,,1.872339334633665,
MCI,3,1,0.0512748035502289,,0.8610804851157663,,2.246062548573951,
MCI,3,2,0.0277508650519031,,0.7381546134663342,,1.4676745279693166,
MCI,3,3,0.0414997596539016,,0.8223938223938224,,1.7895932396143506,
MCI,3,4,0.1504932492666723,,0.8685851694004028,,2.592883272344136,
MCI,3,5,0.0503472222222222,,0.7370689655172413,,2.1298090465528423,
MCI,4,1,0.0812444444444444,,0.8424507658643327,,2.1779236019027026,
MCI,4,2,0.0338958287676236,,0.8049568965517241,,2.1621569107136085,
MCI,4,3,0.0674513354459031,,0.7181208053691275,,1.9579393553211155,
MCI,4,4,0.155992438563327,,0.873242850218129,,2.421068101479104,
MCI,4,5,0.0444667640613586,,0.813141683778234,,1.6422510189642172,
MCI,5,1,0.0486686862244898,,0.7592137592137592,,2.140136454281131,
MCI,5,2,0.0353,,0.7875354107648725,,1.8777134113057123,
MCI,5,3,0.0610425240054869,,0.797752808988764,,1.988350617580206,
MCI,5,4,0.1352834595364522,,0.8803127661221646,,2.573544709585334,
MCI,5,5,0.04345703125,,0.7752808988764045,,2.1230741894285696,
MCI,6,1,0.04380605688379895,0.011020703187116612,0.8148127879199198,0.031054026227359345,2.041662379562985,0.2221164580171787
MCI,6,2,0.02671127328482105,0.009008557588323887,0.6777972832968804,0.061703959419645724,1.4446881062591408,0.07239435480042201
MCI,6,3,0.07032722372733649,0.0011861962500973723,0.8571391591345427,0.05593155608117077,2.545478830733056,0.6020102891515738
MCI,6,4,0.03735691468800555,0.014489319400518525,0.6801037145003588,0.06657578857550149,1.8442873600443528,0.04067999394720338
MCI,6,5,0.041360544217687,0.015264527339900082,0.7390014191717198,0.00018245562667690033,1.8371135075968803,0.42921106594655345
MCI,7,1,0.0284352399737015,,0.726878612716763,,1.8892215039561016,
MCI,7,2,0.0341140699655852,,0.7414299706170421,,1.6025914393827527,
MCI,7,3,0.0361867024066196,,0.8035426731078905,,2.10417310918312,
MCI,7,4,0.0220006223011482,,0.7626767850983097,,2.1661505127886054,
MCI,7,5,0.0236475834421872,,0.7638095238095238,,1.8742018361235144,
MCI,8,1,0.0264502360473388,,0.7212713936430318,,1.8280471158705969,
MCI,8,2,0.0352685645106731,,0.8223119636547198,,2.342542961944416,
MCI,8,3,0.0557630310574866,,0.8202633085289067,,2.3479031550340888,
MCI,8,4,0.0764385844525046,,0.9038153254248156,,2.8601956166206386,
MCI,8,5,0.0358048544861731,,0.8128161888701517,,2.139340330415941,
MCI,9,1,0.0437860448998787,,0.7727529677784059,,2.013324594861463,
MCI,9,2,0.0357205291066954,,0.7985318107667211,,2.1029441828554454,
MCI,9,3,0.0282,,0.7375886524822695,,1.7682838124276892,
MCI,9,4,0.0463379622909307,,0.8280542986425339,,2.162887369158825,
MCI,9,5,0.0231146694214876,,0.7932960893854749,,2.029588552292584,
MCI,10,1,0.1600661157024793,,0.9555555555555556,,3.4741413499024274,
MCI,10,2,0.0400614788332386,,0.8386155129274395,,2.666371633483717,
MCI,10,3,0.0513320337881741,,0.8747501665556295,,2.5439490838968606,
MCI,10,4,0.0365309220331748,,0.7832846508998398,,2.1633267431405487,
MCI,10,5,0.0673828125,,0.8115942028985508,,1.7279204545631992,
MCI,11,1,0.1331163485771457,,0.9623251831414708,,3.638295723919021,
MCI,11,2,0.0575282682007538,,0.8837164750957854,,2.671896748395505,
MCI,11,3,0.0537164817888025,,0.9121951219512195,,2.807894526769948,
MCI,11,4,0.0198719740403165,,0.7276157804459691,,1.916776647696623,
MCI,11,5,0.0246153846153846,,0.7019230769230769,,1.6337324186788986,
MCI,12,1,0.0440138408304498,,0.8349056603773585,,2.1608178237594813,
MCI,12,2,0.049375,,0.8291139240506329,,2.6177372588689773,
MCI,12,3,0.0386444708680142,,0.7777777777777778,,1.841142435294309,
MCI,12,4,0.0225921521997621,,0.7250268528464017,,2.0776852083882327,
MCI,12,5,0.0583974649162516,,0.7984496124031008,,1.5227119556807576,
MCI,13,1,0.0633174093507714,,0.8738404452690167,,2.4230244028261425,
MCI,13,2,0.0356799720499606,,0.7490820073439413,,1.6314045471453251,
MCI,13,3,0.0583910034602076,,0.8074074074074075,,1.697615389568061,
MCI,13,4,0.0803047091412742,,0.8842704380820973,,2.819479041519748,
MCI,13,5,0.0797168359495229,,0.7992277992277992,,1.5804882808345413,
MCI,14,1,0.0931954048837165,,0.9388698974462096,,3.0605249869997064,
MCI,14,2,0.1105165807900647,,0.96667662881052,,3.925068473735005,
MCI,14,3,0.0902469135802469,,0.9165526675786594,,3.120454501958679,
MCI,14,4,0.0591852267264861,,0.8253807106598985,,2.3616454785345,
MCI,14,5,0.0532598714416896,,0.7155172413793104,,1.8097856364624043,
MCI,15,1,0.1126149009383776,,0.939228870542174,,3.191108631838915,
MCI,15,2,0.042952710495963,,0.8596491228070176,,2.2543571432707834,
MCI,15,3,0.0555124653739612,,0.8602794411177644,,2.4051230325917525,
MCI,15,4,0.1601164422466504,,0.9172600881654798,,2.9007029384415306,
MCI,15,5,0.0609567901234567,,0.8860759493670886,,2.62897482364426,
MCI,16,1,0.1244099994172833,,0.9353629976580796,,3.054019026738964,
MCI,16,2,0.0395565633660871,,0.7356687898089171,,2.0946225051171274,
MCI,16,3,0.0504930606281957,,0.7396021699819169,,1.6476238579113704,
MCI,16,4,0.0370344863208278,,0.7684797768479776,,2.221196746495555,
MCI,16,5,0.0587873191751308,,0.8429319371727748,,2.317144505165764,
MCI,17,1,0.0484375,,0.7548387096774194,,1.8327151700796025,
MCI,17,2,0.0416233090530697,,0.9,,1.3968436982954155,
MCI,17,3,0.0595003287310979,,0.8453038674033149,,1.936204594693512,
MCI,17,4,0.0407012417823228,,0.7530509691313712,,1.8375414336701497,
MCI,17,5,0.039566847147022,,0.6842105263157895,,0.5032583347756457,
MCI,18,1,0.077562326869806,,0.8907142857142857,,2.8412870472053977,
MCI,18,2,0.073170731707317,,0.8907317073170732,,3.015108885917235,
MCI,18,3,0.1133235541961861,,0.9542825667860092,,3.512821175391935,
MCI,18,4,0.2249810606496715,,0.9241594595977688,,2.9875729773501867,
MCI,18,5,0.0356949702541914,,0.7272727272727273,,1.12495018037157,
MCI,19,1,0.0352908587257617,,0.7331240188383046,,2.0273621144313285,
MCI,19,2,0.0483884297520661,,0.7600341588385995,,1.9607075533434588,
MCI,19,3,0.0558858501783591,,0.8351063829787234,,2.130885275989952,
MCI,19,4,0.1605658790027068,,0.9133618327304616,,3.0497798015598176,
MCI,19,5,0.035158827410689,,0.8176943699731903,,2.006322476529951,
MCI,20,1,0.0675212665406427,,0.8888888888888888,,2.682499509272222,
MCI,20,2,0.0368047337278106,,0.8118971061093248,,2.5472167658029155,
MCI,20,3,0.0346938775510204,,0.6941176470588235,,0.9123163027543336,
MCI,20,4,0.0307464971781587,,0.8031268094962363,,2.225417899169115,
MCI,20,5,0.0710034602076124,,0.8401559454191033,,2.097801798018638,
