timestamp,x,y,time_diff,x_deg,y_deg,velocity_deg_s
1737616815910.0,0.23178899999999988,0.679236,0.0,-29.50321,41.71596,0.0
1737616816032.0,0.2299409999999999,0.6837319999999999,122000.0,-29.70649,42.21052,0.0043828502112438
1737616816154.0,0.2338799999999999,0.6772079999999999,122000.0,-29.273200000000003,41.49288,0.0068713139379457
1737616816275.0,0.1835629999999999,0.7106089999999999,121000.0,-34.808069999999994,45.16699,0.0549035765593486
1737616816398.0,0.3384719999999999,0.635106,123000.0,-17.76808,36.86166,0.1541159290453067
1737616816520.0,0.3505179999999999,0.6296729999999999,122000.0,-16.44302,36.26403,0.0119147334049483
1737616816642.0,0.4812909999999999,0.5762579999999999,122000.0,-2.057989999999997,30.38838,0.1273666976360616
1737616816764.0,0.4888019999999999,0.6221929999999999,122000.0,-1.2317799999999983,35.44123,0.0419668257591306
1737616816887.0,0.4830819999999999,0.652554,123000.0,-1.8609799999999987,38.78094,0.0276297861835056
1737616817009.0,0.44749899999999987,0.630724,122000.0,-5.775110000000002,36.37964,0.0376395150390432
1737616817131.0,0.4476779999999999,0.6208159999999999,122000.0,-5.755419999999997,35.28976,0.0089349003878541
1737616817253.0,0.5858349999999999,0.611393,122000.0,9.44185,34.25323,0.1248571906320424
1737616817375.0,0.5978859999999999,0.610049,122000.0,10.767460000000003,34.10539,0.0109330207077715
1737616817498.0,0.6252629999999999,0.6076919999999999,123000.0,13.77893,33.84612,0.02457406676438
1737616817620.0,0.6396049999999999,0.6032219999999999,122000.0,15.35655,33.35442,0.0135448277657751
1737616817742.0,0.6389479999999998,0.6022899999999999,122000.0,15.284279999999995,33.25189999999999,0.0010281349598013
1737616817987.0,0.16109299999999988,0.529955,123000.0,-37.27977,25.295050000000003,0.1043071257798144
1737616818109.0,0.15546499999999988,0.5291379999999999,122000.0,-37.89885,25.205179999999995,0.0051276153407053
1737616818232.0,0.15435899999999989,0.5242249999999999,123000.0,-38.02051,24.66475,0.0045036962405142
1737616818354.0,0.1540709999999999,0.524732,122000.0,-38.05219,24.720520000000004,0.0005257361522159
1737616818476.0,0.1495989999999999,0.5184989999999999,122000.0,-38.54411,24.03489,0.0069167593774985
1737616818598.0,0.22381899999999988,0.39810599999999996,122000.0,-30.37991,10.791660000000004,0.1275208859573258
1737616818722.0,0.3298349999999999,0.46693699999999994,124000.0,-18.71815,18.36307,0.1121295193777061
1737616818842.0,0.3360619999999999,0.5152059999999999,120000.0,-18.03318,23.67266,0.0446132530983102
1737616818965.0,0.3308699999999999,0.517041,123000.0,-18.6043,23.874510000000004,0.0049247189992152
1737616819211.0,0.3361959999999999,0.4324619999999999,246000.0,-18.01844,14.570819999999996,0.0378947876475948
1737616819331.0,0.2518739999999999,0.4695719999999999,120000.0,-27.29386,18.652919999999995,0.0844495890829421
1737616819455.0,0.25410899999999986,0.5034839999999999,124000.0,-27.04801,22.38324,0.0301484895262449
1737616819576.0,0.25578299999999987,0.5175409999999999,121000.0,-26.86387,23.92951,0.0128693859620932
1737616819699.0,0.4979869999999999,0.536322,123000.0,-0.2214299999999985,25.995420000000003,0.2172554262568969
1737616819820.0,0.4970759999999999,0.534751,121000.0,-0.321639999999998,25.822610000000005,0.001650935622534
1737616819942.0,0.5016579999999999,0.53453,122000.0,0.1823800000000053,25.7983,0.0041361141146122
1737616820065.0,0.5024519999999999,0.525925,123000.0,0.269720000000001,24.851750000000006,0.0077282193071792
1737616820187.0,0.5058689999999999,0.522983,122000.0,0.6455900000000014,24.528130000000004,0.0040655090001781
1737616820309.0,0.5021589999999999,0.4614889999999999,122000.0,0.2374900000000024,17.76379,0.0555462244014537
1737616820431.0,0.5966779999999999,0.40654999999999997,122000.0,10.634580000000003,11.720500000000005,0.0985724613292409
1737616820555.0,0.6705119999999999,0.436878,124000.0,18.75632,15.056580000000006,0.0708081464241651
1737616820677.0,0.6739759999999999,0.455657,122000.0,19.13736,17.122270000000004,0.0172175377957062
1737616820799.0,0.6825319999999999,0.47803699999999993,122000.0,20.078520000000005,19.58407,0.0216030516969929
1737616820921.0,0.7717679999999999,0.509195,122000.0,29.89448,23.011450000000004,0.0852222556998353
1737616821042.0,0.7876479999999999,0.499312,121000.0,31.64128,21.924320000000005,0.017003842273619
1737616821165.0,0.7706319999999999,0.5097449999999999,123000.0,29.76952,23.071949999999998,0.0178501857257799
1737616821287.0,0.8112649999999999,0.5090959999999999,122000.0,34.23915,23.000559999999997,0.0366409843665996
1737616821409.0,0.8440069999999998,0.509187,122000.0,37.84076999999999,23.01057,0.0295215894294589
1737616821654.0,0.1645229999999999,0.3042759999999999,122000.0,-36.90247,0.4703599999999941,0.0181179925604592
1737616821898.0,0.2549319999999999,0.1314039999999999,244000.0,-26.95748,-18.54556,0.0879485698941567
1737616822021.0,0.5145569999999999,0.20082099999999992,123000.0,1.6012700000000046,-10.90969,0.240341032766273
1737616822143.0,0.5128089999999998,0.22226099999999993,122000.0,1.4089899999999955,-8.55129,0.0193952893235471
1737616822265.0,0.5064619999999999,0.24895299999999992,122000.0,0.7108199999999965,-5.615170000000001,0.0247375935685279
1737616822387.0,0.3623679999999999,0.2559849999999999,122000.0,-15.139519999999996,-4.841650000000003,0.1300754363504614
1737616822633.0,0.1714969999999999,0.12167899999999993,246000.0,-36.13533,-19.61531,0.1043603745093217
1737616822754.0,0.1739049999999999,0.14187999999999995,121000.0,-35.870450000000005,-17.393199999999997,0.0184945572739747
1737616822876.0,0.16287699999999988,0.1790319999999999,122000.0,-37.08353,-13.306480000000002,0.0349423099673341
