ADQ_ID,EventType,StartIndex,EndIndex,Duration_ms,Amplitude_deg,MaxVel,MeanVel,ROI,group,subject
m10q2,saccade,209,209,0.0,0.0,8.344638113537432,8.344638113537432,,mci,mci_group_10
m10q2,saccade,210,210,0.0,0.0,46.53697263477954,46.53697263477954,,mci,mci_group_10
m10q2,saccade,213,215,367.0,13.642475694931623,86.8718706490051,76.49450678685285,,mci,mci_group_10
m10q2,saccade,216,216,0.0,0.0,14.026614151026966,14.026614151026966,,mci,mci_group_10
m10q2,saccade,217,217,0.0,0.0,69.60864943498271,69.60864943498271,,mci,mci_group_10
m10q2,saccade,221,222,122.0,9.58810079496456,78.59099012266034,76.12003466713546,,mci,mci_group_10
m10q2,saccade,223,223,0.0,0.0,7.442721991469321,7.442721991469321,,mci,mci_group_10
m10q2,saccade,224,224,0.0,0.0,72.82142956855081,72.82142956855081,,mci,mci_group_10
m10q2,saccade,227,227,0.0,0.0,84.12988292176563,84.12988292176563,,mci,mci_group_10
m10q2,saccade,233,233,0.0,0.0,103.51254660752721,103.51254660752721,,mci,mci_group_10
m10q2,saccade,234,234,0.0,0.0,37.19694586014052,37.19694586014052,,mci,mci_group_10
m10q2,saccade,235,237,246.0,11.45146075127536,112.83029116060185,82.58149923840807,,mci,mci_group_10
m10q2,saccade,241,243,244.0,14.546846761123179,104.76481141825381,80.54732963909085,,mci,mci_group_10
m10q2,saccade,248,248,0.0,0.0,59.7161601305518,59.7161601305518,,mci,mci_group_10
m10q2,saccade,249,249,0.0,0.0,10.402523855199535,10.402523855199535,,mci,mci_group_10
m10q2,saccade,250,250,0.0,0.0,74.35672797735603,74.35672797735603,,mci,mci_group_10
m10q2,saccade,254,254,0.0,0.0,86.43494222728806,86.43494222728806,,mci,mci_group_10
m10q2,saccade,257,257,0.0,0.0,66.92011820611376,66.92011820611376,,mci,mci_group_10
m10q2,saccade,261,261,0.0,0.0,64.99094452457351,64.99094452457351,,mci,mci_group_10
m10q2,saccade,266,266,0.0,0.0,100.90317032970434,100.90317032970434,,mci,mci_group_10
m10q2,saccade,267,267,0.0,0.0,29.452279021491435,29.452279021491435,,mci,mci_group_10
m10q2,saccade,268,269,121.0,12.25092521666833,101.24731584023414,96.789571665506,,mci,mci_group_10
m10q2,saccade,270,270,0.0,0.0,11.23303899311402,11.23303899311402,,mci,mci_group_10
m10q2,saccade,271,271,0.0,0.0,107.00888418612485,107.00888418612485,,mci,mci_group_10
m10q2,saccade,272,272,0.0,0.0,4.325319694491307,4.325319694491307,,mci,mci_group_10
m10q2,saccade,273,273,0.0,0.0,88.11779412693305,88.11779412693305,,mci,mci_group_10
m10q2,saccade,274,274,0.0,0.0,5.247807167892733,5.247807167892733,,mci,mci_group_10
m10q2,saccade,275,275,0.0,0.0,93.32189418983481,93.32189418983481,,mci,mci_group_10
m10q2,saccade,278,278,0.0,0.0,101.64431938527439,101.64431938527439,,mci,mci_group_10
m10q2,saccade,282,282,0.0,0.0,81.40354390229822,81.40354390229822,,mci,mci_group_10
m10q2,saccade,286,286,0.0,0.0,76.25689814841465,76.25689814841465,,mci,mci_group_10
m10q2,saccade,297,297,0.0,0.0,40.50671705227865,40.50671705227865,,mci,mci_group_10
m10q2,saccade,312,313,123.0,12.332394467790913,100.26336965683669,73.33194985997058,,mci,mci_group_10
m10q2,saccade,318,319,123.0,5.981434889154943,50.63039633755101,49.62997414095007,,mci,mci_group_10
m10q2,saccade,322,322,0.0,0.0,112.65031566574285,112.65031566574285,,mci,mci_group_10
m10q2,saccade,323,323,0.0,0.0,36.32206639166465,36.32206639166465,,mci,mci_group_10
m10q2,saccade,324,324,0.0,0.0,74.71760970444821,74.71760970444821,,mci,mci_group_10
m10q2,saccade,337,338,122.0,5.27930971249083,44.59313190889799,43.933081169575345,,mci,mci_group_10
m10q2,saccade,339,339,0.0,0.0,36.28547615456498,36.28547615456498,,mci,mci_group_10
m10q2,saccade,340,340,0.0,0.0,55.251203014600534,55.251203014600534,,mci,mci_group_10
m11q2,fixation,0,1,123.0,0.435911310245556,,,INST_n2q2_1,mci,mci_group_11
m11q2,fixation,4,15,1588.0,29.105001899089455,,,INST_n2q2_1,mci,mci_group_11
m11q2,fixation,17,25,978.0,8.027708874093529,,,KW_n2q2_1,mci,mci_group_11
m11q2,fixation,27,58,4033.999999999999,1.3133931338331306,,,KW_n2q2_1,mci,mci_group_11
m11q2,fixation,60,77,2200.0,4.407780408368826,,,KW_n2q2_1,mci,mci_group_11
m11q2,fixation,80,81,122.0,1.1596698131795962,,,KW_n2q2_3,mci,mci_group_11
m11q2,fixation,85,86,123.0,0.25838466904984664,,,KW_n2q2_3,mci,mci_group_11
m11q2,fixation,89,98,1222.0,3.942725847786023,,,KW_n2q2_1,mci,mci_group_11
m11q2,fixation,102,104,245.0,0.3005537269773958,,,KW_n2q2_2,mci,mci_group_11
m11q2,fixation,106,114,1345.0,2.548560966898774,,,KW_n2q2_2,mci,mci_group_11
m11q2,fixation,117,139,2689.0,1.8722674318590287,,,KW_n2q2_2,mci,mci_group_11
m11q2,fixation,141,144,367.0,0.33010052287144304,,,KW_n2q2_2,mci,mci_group_11
m11q2,fixation,147,162,1833.0,7.296297897125643,,,KW_n2q2_2,mci,mci_group_11
m11q2,fixation,166,167,367.0,27.542521879370447,,,BG_n2q2,mci,mci_group_11
m11q2,fixation,172,185,1956.0,20.811984251166443,,,KW_n2q2_2,mci,mci_group_11
m11q2,fixation,187,193,977.0,15.997323710983661,,,KW_n2q2_2,mci,mci_group_11
m11q2,fixation,196,210,1834.0,10.293885760897096,,,KW_n2q2_2,mci,mci_group_11
m11q2,fixation,212,213,122.0,2.056493572856475,,,KW_n2q2_2,mci,mci_group_11
m11q2,fixation,216,221,611.0,1.8344429672246536,,,KW_n2q2_2,mci,mci_group_11
m11q2,fixation,224,229,978.0,33.89355215046662,,,KW_n2q2_2,mci,mci_group_11
m11q2,fixation,232,246,1711.0,0.5437788613030105,,,KW_n2q2_3,mci,mci_group_11
m11q2,fixation,251,290,5134.0,22.599712653837,,,KW_n2q2_3,mci,mci_group_11
m11q2,fixation,292,347,7089.0,2.090962036958113,,,KW_n2q2_3,mci,mci_group_11
m11q2,fixation,349,350,122.0,2.119586367667049,,,KW_n2q2_3,mci,mci_group_11
m11q2,fixation,352,368,2079.0,3.8748726468878947,,,KW_n2q2_3,mci,mci_group_11
m11q2,fixation,370,378,1222.0,23.268261570216204,,,INST_n2q2_1,mci,mci_group_11
m11q2,fixation,380,386,733.0,3.818343752414127,,,KW_n2q2_3,mci,mci_group_11
m11q2,fixation,388,396,978.0,10.040990256224736,,,KW_n2q2_3,mci,mci_group_11
m11q2,fixation,398,399,122.0,0.6088333515831749,,,KW_n2q2_4,mci,mci_group_11
m11q2,fixation,403,413,1223.0,5.898780313386826,,,KW_n2q2_4,mci,mci_group_11
m11q2,saccade,2,3,122.0,6.970491395992108,70.0633995903761,63.5992874836803,,mci,mci_group_11
m11q2,saccade,16,16,0.0,0.0,56.435686441517106,56.435686441517106,,mci,mci_group_11
m11q2,saccade,26,26,0.0,0.0,42.624307726509755,42.624307726509755,,mci,mci_group_11
m11q2,saccade,59,59,0.0,0.0,49.137350519173054,49.137350519173054,,mci,mci_group_11
m11q2,saccade,78,79,122.0,5.692132563635527,58.039926131436886,52.348375211765685,,mci,mci_group_11
m11q2,saccade,82,82,0.0,0.0,51.38265914008707,51.38265914008707,,mci,mci_group_11
m11q2,saccade,83,83,0.0,0.0,3.9423860363023144,3.9423860363023144,,mci,mci_group_11
m11q2,saccade,84,84,0.0,0.0,51.66777452580796,51.66777452580796,,mci,mci_group_11
m11q2,saccade,87,88,122.0,10.837177325078711,88.82932233671075,66.3397520546791,,mci,mci_group_11
m11q2,saccade,99,99,0.0,0.0,71.83872704982092,71.83872704982092,,mci,mci_group_11
m11q2,saccade,100,100,0.0,0.0,5.2381777487313945,5.2381777487313945,,mci,mci_group_11
m11q2,saccade,101,101,0.0,0.0,65.90141728369734,65.90141728369734,,mci,mci_group_11
m11q2,saccade,105,105,0.0,0.0,54.314733064014085,54.314733064014085,,mci,mci_group_11
m11q2,saccade,115,116,122.0,7.116347340173891,58.330715903064686,58.26480462082976,,mci,mci_group_11
m11q2,saccade,140,140,0.0,0.0,60.02466799075493,60.02466799075493,,mci,mci_group_11
m11q2,saccade,145,146,122.0,8.194897310521954,72.02677868381912,69.59903405716346,,mci,mci_group_11
m11q2,saccade,163,165,244.0,11.94982007228561,85.1624395084877,69.38738910303753,,mci,mci_group_11
m11q2,saccade,168,171,488.0,13.251163202934295,91.72677943663379,70.22393272263632,,mci,mci_group_11
m11q2,saccade,186,186,0.0,0.0,91.22025334844564,91.22025334844564,,mci,mci_group_11
m11q2,saccade,194,195,122.0,4.921370474004171,63.21541372216315,51.777257984049484,,mci,mci_group_11
m11q2,saccade,211,211,0.0,0.0,88.11732584253667,88.11732584253667,,mci,mci_group_11
m11q2,saccade,214,215,122.0,5.97656209525175,63.810385875871376,56.39929988568876,,mci,mci_group_11
m11q2,saccade,222,223,244.0,18.682624431540663,76.56813291615026,73.78601810908165,,mci,mci_group_11
m11q2,saccade,230,231,122.0,10.096570017288048,82.75877063350859,77.0279417001328,,mci,mci_group_11
m11q2,saccade,247,247,0.0,0.0,82.39760126141262,82.39760126141262,,mci,mci_group_11
m11q2,saccade,248,248,0.0,0.0,9.688715879779206,9.688715879779206,,mci,mci_group_11
m11q2,saccade,249,250,122.0,6.604198430089757,54.13277401712915,50.07790498735633,,mci,mci_group_11
m11q2,saccade,291,291,0.0,0.0,89.10939648426441,89.10939648426441,,mci,mci_group_11
m11q2,saccade,348,348,0.0,0.0,46.053808337029444,46.053808337029444,,mci,mci_group_11
m11q2,saccade,351,351,0.0,0.0,53.23560841819068,53.23560841819068,,mci,mci_group_11
m11q2,saccade,369,369,0.0,0.0,48.23919704003082,48.23919704003082,,mci,mci_group_11
m11q2,saccade,379,379,0.0,0.0,46.206605609607784,46.206605609607784,,mci,mci_group_11
m11q2,saccade,387,387,0.0,0.0,48.34320895655506,48.34320895655506,,mci,mci_group_11
m11q2,saccade,397,397,0.0,0.0,87.87468827270108,87.87468827270108,,mci,mci_group_11
m11q2,saccade,400,402,245.0,3.133246747832034,54.360990006931736,49.21124206599282,,mci,mci_group_11
m12q2,fixation,0,1,122.0,0.21841656530583828,,,INST_n2q2_1,mci,mci_group_12
m12q2,fixation,3,6,367.0,4.179512816489503,,,INST_n2q2_1,mci,mci_group_12
m12q2,fixation,8,20,1590.0,0.5052664730614853,,,KW_n2q2_1,mci,mci_group_12
m12q2,fixation,22,23,122.0,0.4260331465977753,,,KW_n2q2_1,mci,mci_group_12
m12q2,fixation,25,26,122.00000000000091,1.2738483438777224,,,KW_n2q2_2,mci,mci_group_12
m12q2,fixation,28,30,245.0,0.8209601707756643,,,KW_n2q2_2,mci,mci_group_12
m12q2,fixation,34,40,978.0,4.014047365191398,,,KW_n2q2_3,mci,mci_group_12
m12q2,fixation,42,46,489.0,6.500502317359793,,,KW_n2q2_4,mci,mci_group_12
m12q2,fixation,48,49,122.0,0.8637123041846744,,,KW_n2q2_4,mci,mci_group_12
m12q2,fixation,54,56,366.0,0.39809751770137985,,,KW_n2q2_1,mci,mci_group_12
m12q2,fixation,60,68,978.0,0.8923050644258347,,,KW_n2q2_1,mci,mci_group_12
m12q2,fixation,76,77,122.0,1.2815376276957342,,,KW_n2q2_1,mci,mci_group_12
m12q2,saccade,2,2,0.0,0.0,46.53846905939032,46.53846905939032,,mci,mci_group_12
m12q2,saccade,7,7,0.0,0.0,54.781979630715654,54.781979630715654,,mci,mci_group_12
m12q2,saccade,21,21,0.0,0.0,41.57557386357357,41.57557386357357,,mci,mci_group_12
m12q2,saccade,24,24,0.0,0.0,80.13516003233966,80.13516003233966,,mci,mci_group_12
m12q2,saccade,27,27,0.0,0.0,119.107196352943,119.107196352943,,mci,mci_group_12
m12q2,saccade,31,31,0.0,0.0,139.282038165646,139.282038165646,,mci,mci_group_12
m12q2,saccade,32,32,0.0,0.0,5.979496153877212,5.979496153877212,,mci,mci_group_12
m12q2,saccade,33,33,0.0,0.0,54.97110576023635,54.97110576023635,,mci,mci_group_12
m12q2,saccade,41,41,0.0,0.0,117.22796082643461,117.22796082643461,,mci,mci_group_12
m12q2,saccade,47,47,0.0,0.0,74.13337992810409,74.13337992810409,,mci,mci_group_12
m12q2,saccade,50,53,368.0,17.387577178296006,108.28433173180005,66.08486838621522,,mci,mci_group_12
m12q2,saccade,57,57,0.0,0.0,49.52265977890861,49.52265977890861,,mci,mci_group_12
m12q2,saccade,58,58,0.0,0.0,17.67581000840142,17.67581000840142,,mci,mci_group_12
m12q2,saccade,59,59,0.0,0.0,74.21278050473452,74.21278050473452,,mci,mci_group_12
m12q2,saccade,69,69,0.0,0.0,47.38038868943237,47.38038868943237,,mci,mci_group_12
m12q2,saccade,70,70,0.0,0.0,6.396505918095098,6.396505918095098,,mci,mci_group_12
m12q2,saccade,71,71,0.0,0.0,53.062520885610304,53.062520885610304,,mci,mci_group_12
m12q2,saccade,72,72,0.0,0.0,5.88939412005319,5.88939412005319,,mci,mci_group_12
m12q2,saccade,73,73,0.0,0.0,59.12607880021398,59.12607880021398,,mci,mci_group_12
m12q2,saccade,74,74,0.0,0.0,12.439781772424803,12.439781772424803,,mci,mci_group_12
m12q2,saccade,75,75,0.0,0.0,121.22198079613118,121.22198079613118,,mci,mci_group_12
m13q2,fixation,2,5,367.0,0.6972458143294873,,,INST_n2q2_1,mci,mci_group_13
m13q2,fixation,7,10,367.0,0.5112042006869646,,,INST_n2q2_1,mci,mci_group_13
m13q2,fixation,16,19,734.0,5.706122644107817,,,KW_n2q2_1,mci,mci_group_13
