ADQ_ID,ROI,FixTime,EnterCount,RegressionCount
ad15q2,BG_n2q2,4.642999999999998,17,16
ad15q2,KW_n2q2_4,5.379999999999999,8,7
ad15q2,KW_n2q2_1,7.451999999999997,9,8
ad15q3,KW_n2q3_1,2.568999999999999,6,5
ad15q3,INST_n2q3_2,7.208999999999999,6,5
ad15q3,INST_n2q3_1,0.977,2,1
ad15q3,BG_n2q3,5.7459999999999996,12,11
ad15q3,KW_n2q3_2,4.280999999999999,8,7
ad15q3,KW_n2q3_3,4.155,8,7
ad15q4,INST_n2q4_2b,5.745000000000001,9,8
ad15q4,KW_n2q4_1,2.1990000000000003,6,5
ad15q4,INST_n2q4_1,1.5909999999999997,4,3
ad15q4,BG_n2q4,8.429999999999998,16,15
ad15q4,INST_n2q4_2a,7.704999999999999,9,8
ad15q5,BG_n2q5,9.778999999999996,23,22
ad15q5,INST_n2q5_1a,0.612,3,2
ad15q5,INST_n2q5_1c,7.2129999999999965,14,13
ad15q5,INST_n2q5_1b,6.353999999999998,12,11
ad16q1,KW_n2q1_4,10.145999999999995,5,4
ad16q1,INST_n2q1_1,2.1999999999999997,2,1
ad16q1,KW_n2q1_1,5.257,6,5
ad16q1,BG_n2q1,4.773,13,12
ad16q1,KW_n2q1_2,19.80099999999999,14,13
ad16q1,KW_n2q1_3,7.942999999999999,5,4
ad16q2,KW_n2q2_3,0.855,4,3
ad16q2,KW_n2q2_2,3.0569999999999995,6,5
ad16q2,INST_n2q2_1,3.788999999999999,6,5
ad16q2,BG_n2q2,2.199,9,8
ad16q2,KW_n2q2_4,1.221,2,1
ad16q2,KW_n2q2_1,13.692999999999987,7,6
ad16q3,KW_n2q3_1,2.1999999999999997,2,1
ad16q3,INST_n2q3_2,6.355999999999999,8,7
ad16q3,INST_n2q3_1,3.5420000000000016,6,5
ad16q3,BG_n2q3,7.093999999999998,16,15
ad16q3,KW_n2q3_2,0.855,2,1
ad16q3,KW_n2q3_3,0.855,5,4
ad16q4,INST_n2q4_2b,8.190999999999997,6,5
ad16q4,KW_n2q4_1,4.523,6,5
ad16q4,INST_n2q4_1,2.3219999999999996,4,3
ad16q4,BG_n2q4,4.274999999999999,15,14
ad16q4,INST_n2q4_2a,8.433999999999997,9,8
ad16q5,BG_n2q5,8.189999999999998,18,17
ad16q5,INST_n2q5_1a,3.6659999999999995,6,5
ad16q5,INST_n2q5_1c,4.155999999999999,6,5
ad16q5,INST_n2q5_1b,5.744999999999998,13,12
ad17q1,KW_n2q1_4,5.504,10,9
ad17q1,INST_n2q1_1,3.5519999999999996,2,1
ad17q1,KW_n2q1_1,10.026999999999997,8,7
ad17q1,BG_n2q1,9.657999999999998,16,15
ad17q1,KW_n2q1_2,2.078,8,7
ad17q1,KW_n2q1_3,5.007999999999997,11,10
ad17q2,KW_n2q2_3,1.4659999999999997,4,3
ad17q2,KW_n2q2_2,4.888999999999999,10,9
ad17q2,INST_n2q2_1,5.499999999999999,12,11
ad17q2,BG_n2q2,4.157999999999999,14,13
ad17q2,KW_n2q2_4,2.934,5,4
ad17q2,KW_n2q2_1,7.332999999999998,9,8
ad17q3,KW_n2q3_1,2.566,5,4
ad17q3,INST_n2q3_2,4.887999999999998,7,6
ad17q3,INST_n2q3_1,5.377999999999998,7,6
ad17q3,BG_n2q3,6.232999999999999,17,16
ad17q3,KW_n2q3_2,3.0559999999999974,7,6
ad17q3,KW_n2q3_3,4.402000000000001,10,9
ad17q4,INST_n2q4_2b,7.702000000000004,7,6
ad17q4,KW_n2q4_1,5.623999999999999,7,6
ad17q4,INST_n2q4_1,3.9079999999999977,11,10
ad17q4,BG_n2q4,6.360999999999996,22,21
ad17q4,INST_n2q4_2a,8.676999999999996,13,12
ad17q5,BG_n2q5,16.26199999999999,28,27
ad17q5,INST_n2q5_1a,2.6869999999999994,9,8
ad17q5,INST_n2q5_1c,5.375999999999999,16,15
ad17q5,INST_n2q5_1b,3.911999999999999,10,9
ad18q1,KW_n2q1_4,2.8099999999999996,7,6
ad18q1,INST_n2q1_1,5.1419999999999995,10,9
ad18q1,KW_n2q1_1,7.574999999999997,18,17
ad18q1,BG_n2q1,14.795999999999989,31,30
ad18q1,KW_n2q1_2,6.358,21,20
ad18q1,KW_n2q1_3,1.9569999999999994,8,7
ad18q2,KW_n2q2_3,1.8449999999999998,5,4
ad18q2,KW_n2q2_2,6.356999999999998,13,12
ad18q2,INST_n2q2_1,9.538999999999994,19,18
ad18q2,BG_n2q2,14.301999999999987,45,44
ad18q2,KW_n2q2_4,2.811,5,4
ad18q2,KW_n2q2_1,10.394999999999992,23,22
ad18q3,KW_n2q3_1,1.588,5,4
ad18q3,INST_n2q3_2,0.7350000000000018,3,2
ad18q3,INST_n2q3_1,3.544999999999999,7,6
ad18q3,BG_n2q3,7.578999999999996,14,13
ad18q3,KW_n2q3_2,2.932999999999999,7,6
ad18q3,KW_n2q3_3,2.3219999999999996,5,4
ad18q4,INST_n2q4_2b,3.912999999999999,9,8
ad18q4,KW_n2q4_1,7.6999999999999975,11,10
ad18q4,INST_n2q4_1,2.3259999999999996,9,8
ad18q4,BG_n2q4,10.999999999999995,27,26
ad18q4,INST_n2q4_2a,16.742999999999984,17,16
ad18q5,BG_n2q5,9.165999999999997,22,21
ad18q5,INST_n2q5_1a,2.6880000000000006,10,9
ad18q5,INST_n2q5_1c,3.1799999999999997,9,8
ad18q5,INST_n2q5_1b,5.255999999999998,9,8
ad19q1,KW_n2q1_4,3.792,10,9
ad19q1,INST_n2q1_1,3.1849999999999996,5,4
ad19q1,KW_n2q1_1,5.866999999999999,14,13
ad19q1,BG_n2q1,7.087,24,23
ad19q1,KW_n2q1_2,2.2019999999999995,6,5
ad19q1,KW_n2q1_3,4.892999999999999,12,11
ad19q2,KW_n2q2_3,4.031,9,8
ad19q2,KW_n2q2_2,2.5679999999999996,6,5
ad19q2,INST_n2q2_1,2.0779999999999976,5,4
ad19q2,BG_n2q2,5.501000000000001,17,16
ad19q2,KW_n2q2_4,2.691,5,4
ad19q2,KW_n2q2_1,4.032999999999999,10,9
ad19q3,KW_n2q3_1,4.033999999999999,5,4
ad19q3,INST_n2q3_2,2.6879999999999997,2,1
ad19q3,INST_n2q3_1,7.453999999999998,5,4
ad19q3,BG_n2q3,4.278999999999999,13,12
ad19q3,KW_n2q3_2,2.202,6,5
ad19q3,KW_n2q3_3,2.688999999999999,5,4
ad19q4,INST_n2q4_2b,4.401999999999997,9,8
ad19q4,KW_n2q4_1,5.991000000000001,10,9
ad19q4,INST_n2q4_1,3.2979999999999965,7,6
ad19q4,BG_n2q4,8.186000000000002,17,16
ad19q4,INST_n2q4_2a,11.003999999999994,14,13
ad19q5,BG_n2q5,7.212999999999998,14,13
ad19q5,INST_n2q5_1a,2.1989999999999994,4,3
ad19q5,INST_n2q5_1c,4.5219999999999985,6,5
ad19q5,INST_n2q5_1b,3.789999999999999,10,9
ad20q1,KW_n2q1_4,3.910999999999998,5,4
ad20q1,INST_n2q1_1,2.3229999999999995,5,4
ad20q1,KW_n2q1_1,5.871999999999999,15,14
ad20q1,BG_n2q1,9.418999999999999,19,18
ad20q1,KW_n2q1_2,3.9049999999999994,10,9
ad20q1,KW_n2q1_3,2.078,7,6
ad20q2,KW_n2q2_3,0.734,3,2
ad20q2,KW_n2q2_2,4.645,11,10
ad20q2,INST_n2q2_1,4.766999999999999,5,4
ad20q2,BG_n2q2,8.185999999999998,20,19
ad20q2,KW_n2q2_4,3.549999999999999,7,6
ad20q2,KW_n2q2_1,6.231999999999998,12,11
ad20q3,KW_n2q3_1,2.9339999999999993,4,3
ad20q3,INST_n2q3_2,3.055999999999999,4,3
ad20q3,INST_n2q3_1,3.177999999999999,3,2
ad20q3,BG_n2q3,5.619999999999999,16,15
ad20q3,KW_n2q3_2,2.0789999999999997,7,6
ad20q3,KW_n2q3_3,4.767999999999999,10,9
ad20q4,INST_n2q4_2b,5.136,9,8
ad20q4,KW_n2q4_1,5.501999999999997,8,7
ad20q4,INST_n2q4_1,4.644000000000002,7,6
ad20q4,BG_n2q4,6.236999999999999,21,20
ad20q4,INST_n2q4_2a,15.760999999999985,17,16
ad20q5,BG_n2q5,9.658999999999995,10,9
ad20q5,INST_n2q5_1a,0.611,3,2
ad20q5,INST_n2q5_1c,0.365,2,1
ad20q5,INST_n2q5_1b,2.932999999999999,6,5
ad21q1,KW_n2q1_4,2.08,4,3
ad21q1,INST_n2q1_1,0.491,2,1
ad21q1,KW_n2q1_1,4.035999999999999,7,6
ad21q1,BG_n2q1,5.7429999999999986,12,11
ad21q1,KW_n2q1_2,1.957,4,3
ad21q1,KW_n2q1_3,0.978,4,3
ad21q2,KW_n2q2_3,0.855,3,2
ad21q2,KW_n2q2_2,3.6659999999999986,8,7
ad21q2,INST_n2q2_1,3.4219999999999975,6,5
ad21q2,BG_n2q2,6.1099999999999985,18,17
ad21q2,KW_n2q2_4,1.956,4,3
ad21q2,KW_n2q2_1,4.7700000000000005,12,11
ad21q3,KW_n2q3_1,0.366,3,2
ad21q3,INST_n2q3_2,6.7239999999999975,7,6
ad21q3,INST_n2q3_1,1.222,3,2
ad21q3,BG_n2q3,2.8089999999999993,13,12
ad21q3,KW_n2q3_2,2.0789999999999993,7,6
ad21q3,KW_n2q3_3,1.5899999999999999,5,4
ad21q4,INST_n2q4_2b,3.544999999999999,6,5
ad21q4,KW_n2q4_1,2.814,4,3
ad21q4,INST_n2q4_1,0.856,4,3
ad21q4,BG_n2q4,7.453999999999997,19,18
ad21q4,INST_n2q4_2a,6.479000000000001,11,10
ad21q5,BG_n2q5,8.315999999999999,17,16
ad21q5,INST_n2q5_1a,1.5890000000000002,6,5
ad21q5,INST_n2q5_1c,3.789999999999999,6,5
ad21q5,INST_n2q5_1b,4.152999999999997,7,6
ad22q1,KW_n2q1_4,2.078,4,3
ad22q1,INST_n2q1_1,2.324,2,1
ad22q1,KW_n2q1_1,4.889999999999999,10,9
ad22q1,BG_n2q1,2.0789999999999997,11,10
ad22q1,KW_n2q1_2,1.8329999999999997,5,4
ad22q1,KW_n2q1_3,2.814,10,9
ad22q2,KW_n2q2_3,3.3019999999999996,7,6
ad22q2,KW_n2q2_2,3.0549999999999957,6,5
ad22q2,INST_n2q2_1,1.2229999999999999,2,1
ad22q2,BG_n2q2,2.078000000000002,13,12
ad22q2,KW_n2q2_4,2.8109999999999995,5,4
ad22q2,KW_n2q2_1,5.501000000000001,8,7
ad22q3,KW_n2q3_1,2.3220000000000005,4,3
ad22q3,INST_n2q3_2,6.113999999999999,9,8
ad22q3,INST_n2q3_1,2.443999999999999,2,1
ad22q3,BG_n2q3,2.5669999999999984,11,10
ad22q3,KW_n2q3_2,1.5889999999999997,4,3
ad22q3,KW_n2q3_3,0.977,3,2
ad22q4,INST_n2q4_2b,8.921999999999999,8,7
ad22q4,KW_n2q4_1,5.622999999999998,5,4
ad22q4,INST_n2q4_1,2.686,5,4
ad22q4,BG_n2q4,6.847999999999999,17,16
ad22q4,INST_n2q4_2a,7.700999999999998,11,10
ad22q5,BG_n2q5,11.862999999999994,24,23
ad22q5,INST_n2q5_1a,1.3439999999999999,4,3
ad22q5,INST_n2q5_1c,9.408999999999995,15,14
ad22q5,INST_n2q5_1b,4.643999999999998,8,7
ad3q1,KW_n2q1_4,8.676999999999998,7,6
ad3q1,INST_n2q1_1,6.234999999999999,3,2
ad3q1,KW_n2q1_1,9.414999999999996,8,7
ad3q1,BG_n2q1,2.930999999999999,15,14
ad3q1,KW_n2q1_2,20.539999999999992,15,14
ad3q1,KW_n2q1_3,7.823999999999999,8,7
ad3q2,KW_n2q2_3,0.366,2,1
ad3q2,KW_n2q2_2,8.436999999999998,11,10
ad3q2,INST_n2q2_1,4.399999999999999,8,7
ad3q2,BG_n2q2,8.801,21,20
ad3q2,KW_n2q2_4,2.200999999999998,5,4
ad3q2,KW_n2q2_1,9.166999999999993,13,12
ad3q3,KW_n2q3_1,3.4219999999999997,2,1
ad3q3,INST_n2q3_2,4.521999999999999,4,3
ad3q3,INST_n2q3_1,4.52,4,3
ad3q3,BG_n2q3,6.115999999999999,14,13
ad3q3,KW_n2q3_2,1.468,4,3
ad3q3,KW_n2q3_3,2.813999999999999,7,6
ad3q4,INST_n2q4_2b,4.765999999999998,5,4
ad3q4,KW_n2q4_1,9.171999999999997,9,8
ad3q4,INST_n2q4_1,5.497999999999998,11,10
ad3q4,BG_n2q4,9.780999999999995,28,27
ad3q4,INST_n2q4_2a,20.914999999999992,23,22
ad3q5,BG_n2q5,12.21899999999999,23,22
ad3q5,INST_n2q5_1a,1.8350000000000017,4,3
ad3q5,INST_n2q5_1c,1.347,7,6
ad3q5,INST_n2q5_1b,8.557999999999998,14,13
ad4q1,KW_n2q1_4,11.249999999999991,20,19
ad4q1,INST_n2q1_1,2.572,7,6
ad4q1,KW_n2q1_1,4.154999999999999,8,7
ad4q1,BG_n2q1,14.29599999999999,37,36
ad4q1,KW_n2q1_2,7.828,15,14
ad4q1,KW_n2q1_3,7.696999999999997,14,13
ad4q2,KW_n2q2_3,11.490999999999987,18,17
ad4q2,KW_n2q2_2,14.913999999999985,17,16
ad4q2,INST_n2q2_1,5.500999999999999,10,9
ad4q2,BG_n2q2,17.107999999999983,40,39
ad4q2,KW_n2q2_4,19.307999999999996,23,22
ad4q2,KW_n2q2_1,7.699999999999998,12,11
ad4q3,KW_n2q3_1,0.978,2,1
ad4q3,INST_n2q3_2,6.354999999999998,8,7
ad4q3,INST_n2q3_1,4.034999999999999,4,3
ad4q3,BG_n2q3,7.0929999999999955,15,14
ad4q3,KW_n2q3_2,2.443,3,2
ad4q3,KW_n2q3_3,3.6659999999999986,6,5
ad4q4,INST_n2q4_2b,11.120999999999992,13,12
ad4q4,KW_n2q4_1,8.068,7,6
ad4q4,INST_n2q4_1,1.9549999999999996,5,4
ad4q4,BG_n2q4,6.965999999999998,28,27
ad4q4,INST_n2q4_2a,15.766999999999985,16,15
ad4q5,BG_n2q5,16.132999999999985,22,21
ad4q5,INST_n2q5_1a,3.5429999999999993,6,5
ad4q5,INST_n2q5_1c,7.211999999999998,14,13
ad4q5,INST_n2q5_1b,4.034999999999999,8,7
ad5q1,KW_n2q1_4,5.257999999999999,9,8
ad5q1,INST_n2q1_1,1.101,1,0
ad5q1,KW_n2q1_1,3.6669999999999994,6,5
ad5q1,BG_n2q1,8.317999999999998,19,18
ad5q1,KW_n2q1_2,2.4459999999999997,6,5
ad5q1,KW_n2q1_3,5.252,13,12
ad5q2,KW_n2q2_3,1.8329999999999997,5,4
ad5q2,KW_n2q2_2,4.401,9,8
ad5q2,INST_n2q2_1,3.6679999999999993,3,2
ad5q2,BG_n2q2,5.010999999999999,18,17
ad5q2,KW_n2q2_4,1.3439999999999999,6,5
ad5q2,KW_n2q2_1,5.134999999999998,12,11
ad5q3,KW_n2q3_1,1.956,4,3
ad5q3,INST_n2q3_2,4.155,7,6
ad5q3,INST_n2q3_1,4.889,3,2
ad5q3,BG_n2q3,7.579999999999998,13,12
ad5q3,KW_n2q3_2,2.6899999999999995,3,2
ad5q3,KW_n2q3_3,1.9549999999999996,5,4
ad5q4,INST_n2q4_2b,11.860999999999997,16,15
ad5q4,KW_n2q4_1,4.0329999999999995,4,3
ad5q4,INST_n2q4_1,1.835,4,3
ad5q4,BG_n2q4,13.446999999999989,28,27
ad5q4,INST_n2q4_2a,18.32899999999999,13,12
ad5q5,BG_n2q5,9.045999999999996,15,14
ad5q5,INST_n2q5_1a,3.055999999999999,4,3
ad5q5,INST_n2q5_1c,4.1549999999999985,5,4
ad5q5,INST_n2q5_1b,6.478999999999999,8,7
ad6q1,KW_n2q1_4,4.034999999999999,5,4
ad6q1,INST_n2q1_1,3.312999999999999,5,4
ad6q1,KW_n2q1_1,16.503999999999987,23,22
ad6q1,BG_n2q1,18.333999999999993,42,41
ad6q1,KW_n2q1_2,12.105999999999991,24,23
ad6q1,KW_n2q1_3,2.0789999999999997,6,5
ad6q2,KW_n2q2_3,1.7110000000000003,6,5
ad6q2,KW_n2q2_2,7.584,14,13
ad6q2,INST_n2q2_1,2.3209999999999993,7,6
ad6q2,BG_n2q2,7.942999999999998,23,22
ad6q2,KW_n2q2_4,5.012999999999998,10,9
ad6q2,KW_n2q2_1,6.721999999999998,11,10
ad6q3,KW_n2q3_1,1.589,2,1
ad6q3,INST_n2q3_2,4.89,9,8
ad6q3,INST_n2q3_1,5.746,7,6
ad6q3,BG_n2q3,9.653999999999996,25,24
ad6q3,KW_n2q3_2,2.569,4,3
ad6q3,KW_n2q3_3,3.662,15,14
ad6q4,INST_n2q4_2b,5.375999999999996,15,14
ad6q4,KW_n2q4_1,9.049999999999997,10,9
ad6q4,INST_n2q4_1,3.6649999999999987,8,7
ad6q4,BG_n2q4,14.292999999999987,36,35
ad6q4,INST_n2q4_2a,10.152999999999993,16,15
ad6q5,BG_n2q5,3.9109999999999987,9,8
ad6q5,INST_n2q5_1a,2.4449999999999994,3,2
ad6q5,INST_n2q5_1c,1.9569999999999999,3,2
ad6q5,INST_n2q5_1b,4.765999999999999,7,6
ad7q1,KW_n2q1_4,2.199,6,5
ad7q1,INST_n2q1_1,3.913999999999999,8,7
ad7q1,KW_n2q1_1,5.863999999999998,12,11
ad7q1,BG_n2q1,10.391999999999994,22,21
ad7q1,KW_n2q1_2,3.5489999999999995,9,8
ad7q1,KW_n2q1_3,4.891,8,7
ad7q2,KW_n2q2_3,1.5889999999999964,4,3
ad7q2,KW_n2q2_2,7.699999999999998,14,13
ad7q2,INST_n2q2_1,2.198000000000003,3,2
ad7q2,BG_n2q2,9.044999999999996,23,22
ad7q2,KW_n2q2_4,2.8119999999999994,6,5
ad7q2,KW_n2q2_1,10.634999999999994,17,16
ad7q3,KW_n2q3_1,1.2229999999999999,2,1
ad7q3,INST_n2q3_2,2.6899999999999995,7,6
ad7q3,INST_n2q3_1,5.256999999999999,4,3
ad7q3,BG_n2q3,4.033999999999999,11,10
ad7q3,KW_n2q3_2,1.9559999999999982,4,3
ad7q3,KW_n2q3_3,1.7090000000000019,5,4
ad7q4,INST_n2q4_2b,3.5429999999999997,7,6
ad7q4,KW_n2q4_1,6.113000000000001,7,6
ad7q4,INST_n2q4_1,6.234999999999996,9,8
ad7q4,BG_n2q4,7.699999999999997,20,19
ad7q4,INST_n2q4_2a,6.7250000000000005,9,8
ad7q5,BG_n2q5,9.657999999999994,25,24
ad7q5,INST_n2q5_1a,1.7119999999999997,5,4
ad7q5,INST_n2q5_1c,4.030999999999999,8,7
ad7q5,INST_n2q5_1b,7.213999999999999,14,13
ad8q1,KW_n2q1_4,2.4460000000000015,6,5
ad8q1,INST_n2q1_1,5.748999999999999,7,6
ad8q1,KW_n2q1_1,6.604999999999997,12,11
ad8q1,BG_n2q1,8.921000000000001,28,27
ad8q1,KW_n2q1_2,5.743999999999999,13,12
ad8q1,KW_n2q1_3,3.0569999999999977,11,10
ad8q2,KW_n2q2_3,0.367,3,2
ad8q2,KW_n2q2_2,1.7099999999999977,5,4
ad8q2,INST_n2q2_1,4.033999999999999,4,3
ad8q2,BG_n2q2,4.770000000000001,13,12
ad8q2,KW_n2q2_4,0.732,1,0
ad8q2,KW_n2q2_1,6.599,9,8
ad8q3,KW_n2q3_1,4.641000000000003,11,10
ad8q3,INST_n2q3_2,6.603,10,9
ad8q3,INST_n2q3_1,8.312999999999997,8,7
ad8q3,BG_n2q3,9.900999999999993,24,23
ad8q3,KW_n2q3_2,4.891999999999998,16,15
ad8q3,KW_n2q3_3,4.766999999999997,8,7
ad8q4,INST_n2q4_2b,1.8319999999999994,7,6
ad8q4,KW_n2q4_1,3.3049999999999997,5,4
ad8q4,INST_n2q4_1,2.0789999999999997,6,5
ad8q4,BG_n2q4,7.946999999999997,14,13
