eye_coeff_mean,eye_coeff_std,eye_coeff_min,eye_coeff_max,task_count,missing_count,flag_missing_task,eye_coeff_q1,eye_coeff_q2,eye_coeff_q3,eye_coeff_q4,eye_coeff_q5,Q1_subscore,Q2_subscore,Q3_subscore,Q4_subscore,Q5_subscore
-0.5117899279104056,-0.6714523738777927,-0.41548669889356243,-0.6924529016537682,0.0,0.0,0.0,-0.6512732090090645,-0.23258739097058756,0.07759007763101484,-0.23886661991191313,-1.212082788506296,2.0,7.0,6.0,1.0,1.0
1.6169694515700612,0.45427509431427815,1.6413837696856144,1.412588071598747,0.0,0.0,0.0,1.9278065291233035,1.0925840505277573,0.73850170731549,1.3377146612063984,1.4541082066433144,6.0,7.0,9.0,2.0,2.0
0.9985769974169577,1.3338432906356816,0.0878122918719008,1.1730953849654975,0.0,0.0,0.0,0.8717082753045976,0.9091684332478026,1.1607837955106115,1.3353739873894674,-0.6263237769043837,7.0,6.0,9.0,5.0,2.0
-0.9605179759151018,0.8146805202085974,-1.1598098191279302,-0.255941763105379,0.0,0.0,0.0,-0.9590637935731013,0.6818420395335965,-2.5924035902730265,-0.5326950558292353,-1.0939752814015737,4.0,3.0,9.0,1.0,1.0
1.5164261127170924,0.05279614568242258,1.4600986246099503,1.3749078833321093,0.0,0.0,0.0,1.123199808710178,0.5331073879974069,1.1135433566142041,1.4712734800041827,2.100185979834473,7.0,7.0,9.0,5.0,2.0
-0.6283524286440497,1.1870191090052207,-0.7594269656934729,-0.03674128067140157,0.0,0.0,0.0,-1.4261323804953951,-0.8622721317997695,-0.008476244547304734,0.5206762340914756,-1.4590571551843918,7.0,7.0,9.0,5.0,3.0
0.4657665879564506,-0.6617424934734666,0.956335010948262,0.367461651589797,0.0,0.0,0.0,0.968271989181901,0.1632951218543693,-0.076091239311652,0.08486795476650656,0.8691659270107851,6.0,6.0,9.0,3.0,2.0
-0.9551517486395171,-0.11101997508814014,-0.7519994388892426,-0.6174906778560331,0.0,0.0,0.0,-1.1030007923919498,-0.8118904318864599,0.18382493524047092,-0.9591450181099381,-0.9820227637678604,2.0,6.0,9.0,1.0,1.0
1.190527494939691,1.0905424519985392,0.8212713930524989,1.5495502887488324,0.0,0.0,0.0,0.8423967193559403,1.184368675804909,0.5823492808833046,1.5888767725516604,0.2273045554404774,7.0,7.0,9.0,4.0,2.0
1.5217662145898674,1.0991085645627978,1.4708835159559377,1.9347880332961214,0.0,0.0,0.0,1.084217790363901,0.5441158292576341,1.258611090060557,1.8482938772589637,1.2579717581896142,7.0,7.0,9.0,3.0,3.0
-0.4935263148189628,0.6606261718050708,-1.2383696777586881,-0.6402021476827732,0.0,0.0,0.0,-1.795084439332367,-0.08136908386924707,0.15163872676224685,-0.06534232036466903,0.01634072793576493,6.0,7.0,9.0,4.0,1.0
1.154383269250076,-1.3887404331136675,1.6779629732157304,0.5619848036900645,0.0,0.0,0.0,0.7993295288128441,1.083698585118267,0.9393513568765596,0.9238552826561891,1.2243556571740393,7.0,6.0,9.0,5.0,2.0
1.2355392310235507,-0.8076846763635995,1.2032199639063363,0.5112546960502709,0.0,0.0,0.0,1.1002889300243044,1.415676430358436,0.21748018716417788,0.7360204800639284,1.9408456953342432,7.0,6.0,9.0,5.0,3.0
0.19297415432833848,-0.417274897790057,0.016483498963030963,-0.2716793779143658,0.0,0.0,0.0,-0.8284121183501638,0.6626970830464671,0.6231348402385992,0.1500590407490269,0.6618713289513639,7.0,7.0,9.0,3.0,1.0
-0.8792546562086437,-0.46562568123545695,-0.6624491768046151,-1.0373909993146981,0.0,0.0,0.0,-0.5696742985636566,-1.6334367193375365,-0.5745014156412098,-0.8322351184370098,0.05645990163002791,1.0,4.0,6.0,0.0,1.0
-0.5208479523929951,0.5964338110344787,-0.7686204307982675,-0.4077165903046984,0.0,0.0,0.0,-0.4679633628503789,0.2936344980249993,0.4811122780132841,-0.9685362226078749,-1.0319158890181377,2.0,6.0,9.0,3.0,0.0
-0.8422830273737321,-1.0062437259707875,-0.42715000609213477,-1.066768384864943,0.0,0.0,0.0,-0.34850006045009907,-0.5539423008465941,-0.9011303777999199,-0.713453701938273,-1.225657000698247,1.0,6.0,9.0,2.0,0.0
1.3775142190378014,0.4836770678716578,1.049111937611787,1.388019253886495,0.0,0.0,0.0,0.7511414240642361,1.5930216873192657,1.2792062059892937,1.4801026091227751,0.4924742748967243,7.0,7.0,9.0,2.0,3.0
0.13669861546234094,-1.070955709392971,0.3463423126783468,-0.30185510003480537,0.0,0.0,0.0,0.35376973467025363,-0.6037349356545632,0.13947755916624646,0.15903045859506634,0.4583436289221604,6.0,6.0,9.0,4.0,2.0
-1.2750343436893983,-0.9581819465429928,-0.7460713282754251,-1.2873104172240981,0.0,0.0,0.0,-1.278189562349416,-0.9562013354979774,-1.92896188508847,-0.9557955128959611,-0.2901957912998827,3.0,7.0,6.0,1.0,0.0
-0.2659968097523371,-0.46685630993004174,-0.008244744482396746,-0.3145510414876676,0.0,0.0,0.0,-0.3087697285842261,0.6105433009388371,-0.07317870692488186,-0.5389082193853929,-0.5434236395448235,4.0,7.0,9.0,3.0,3.0
1.2873232211790802,0.5541918353805129,1.4780650262651744,1.521630513196744,0.0,0.0,0.0,0.9422413789467186,0.6608672043101149,0.5442990396287287,1.5700757400975016,1.2935160594234656,7.0,6.0,9.0,4.0,3.0
0.6300936750052507,-0.049000734228458666,0.29212448197630364,0.3155822864943536,0.0,0.0,0.0,0.4500589400614894,1.3771064232244854,0.6249119529059726,0.519066007533583,-0.38853727478610967,5.0,7.0,9.0,5.0,3.0
1.5523102473031665,0.7925627492892369,1.6230684865740626,1.7814707388972943,0.0,0.0,0.0,1.2606412003362792,1.1051199920233978,0.8250867305082267,1.7450508041762878,1.1604673108280363,7.0,7.0,9.0,3.0,3.0
0.38085965711533326,-0.488861459314461,0.6027311955390892,-0.0978333375886294,0.0,0.0,0.0,0.5410828904941674,-0.3096686097775055,0.7680692643993813,0.46223324356068346,-0.027041057087076624,5.0,6.0,9.0,3.0,2.0
-1.3371978734137742,-2.284943400284112,-0.505739762054185,-1.8496661004748511,0.0,0.0,0.0,-1.0954103392812282,-1.2569386119024841,-1.6391700278040504,-0.8200032029034631,-1.1362643478096701,4.0,6.0,6.0,1.0,0.0
-1.1854290699193015,-1.338274840542278,-0.5702263656093955,-1.3892423983542819,0.0,0.0,0.0,-1.153703301294559,-1.5393023078422068,-1.7607635709576974,-0.3900910233458735,-0.6395230312440764,2.0,7.0,9.0,2.0,1.0
-1.4358354394097168,0.8985419670513329,-1.9111408105897112,-0.9579853487467281,0.0,0.0,0.0,-1.4745692534647088,-1.5564174402694002,-0.29871681774237635,-1.6140838883796078,-0.4528225430702212,3.0,4.0,9.0,3.0,0.0
0.6592153694133168,-0.360425600497785,0.7786565777048048,0.5112862718269181,0.0,0.0,0.0,1.1003179198649002,0.3355733843470283,0.967456076410228,0.2604810002108471,0.17770776988027046,5.0,7.0,9.0,4.0,2.0
-0.22418656342164633,-0.22396098695050848,-0.047700140755673213,-0.3743271914088564,0.0,0.0,0.0,-0.35922570504691065,0.5378250521381501,-1.0680536138017127,-0.561201335041642,0.8704356572046077,5.0,6.0,6.0,2.0,3.0
1.3576588800260871,-0.6474439207809943,1.3706848884110199,0.7557805425995934,0.0,0.0,0.0,1.1581140939521357,1.501421196810868,1.1572780282036226,1.054356330915626,0.8667334275558374,7.0,7.0,9.0,5.0,3.0
-0.6585780932081241,0.20144432508975393,-1.1316948430299105,-0.7808202639038719,0.0,0.0,0.0,-0.5121448756509511,-0.466617071974424,-0.40003761302230517,-1.1736807814824968,0.4123414366199161,5.0,6.0,9.0,2.0,0.0
-0.09006637686738171,1.9602672929526255,-1.240998507165813,0.5192473663530272,0.0,0.0,0.0,1.1076270310186251,-0.08504743399806719,0.08673505551294224,-1.235439614402492,0.37710035502133143,7.0,7.0,9.0,4.0,3.0
-0.40156336994703556,-0.5285333578079622,-0.0727333545681433,-0.3480919545247701,0.0,0.0,0.0,0.311319502763394,-0.7052861491035999,-1.299758637369341,-0.3661843531114548,0.10264225606575128,7.0,7.0,9.0,2.0,1.0
