x,y,z,abs_datetime,milliseconds,time_diff,x_deg,y_deg,x_deg_diff,y_deg_diff,dist_deg,velocity_deg_s,avg_velocity_deg_s
0.19021199999999988,0.7039369999999999,0.0,2025-01-18 10:42:47.559,0.0,0.0,-34.07668,44.43307,0.0,0.0,0.0,0.0,34.747349623294966
0.2768929999999999,0.7240859999999999,0.0,2025-01-18 10:42:47.679,120.0,120.0,-24.54177,46.64946,9.534910000000004,2.216389999999997,9.789121173026722,81.57600977522269,34.747349623294966
0.3305459999999999,0.724625,0.0,2025-01-18 10:42:47.801,242.0,122.0,-18.63994,46.70875,5.90183,0.0592900000000042,5.902127807240369,48.378096780658765,34.747349623294966
0.5010489999999999,0.69561,0.0,2025-01-18 10:42:47.923,364.0,122.0,0.1153899999999963,43.5171,18.75533,-3.1916500000000028,19.02495816372272,155.94228003051413,34.747349623294966
0.5138589999999998,0.6927469999999999,0.0,2025-01-18 10:42:48.046,487.0,123.0,1.524489999999995,43.20217,1.409099999999999,-0.3149300000000039,1.443864160819846,11.738733014795498,34.747349623294966
0.5142839999999999,0.69919,0.0,2025-01-18 10:42:48.168,609.0,122.0,1.571239999999996,43.910900000000005,0.0467500000000009,0.7087300000000099,0.7102702129471671,5.821886991370223,34.747349623294966
0.5909069999999998,0.7196739999999999,0.0,2025-01-18 10:42:48.290,731.0,122.0,9.999769999999996,46.16414,8.42853,2.253239999999991,8.72451766337257,71.51243986370959,34.747349623294966
0.6017399999999999,0.7208169999999999,0.0,2025-01-18 10:42:48.413,854.0,123.0,11.191400000000003,46.28987,1.1916300000000088,0.1257300000000043,1.1982445868018858,9.741825908958422,34.747349623294966
0.6111259999999998,0.7297779999999999,0.0,2025-01-18 10:42:48.535,976.0,122.0,12.223859999999997,47.27558,1.0324599999999895,0.9857099999999974,1.4274445193071337,11.700364912353557,34.747349623294966
0.6551639999999999,0.7184569999999999,0.0,2025-01-18 10:42:48.657,1098.0,122.00000000000011,17.068039999999996,46.03027,4.8441800000000015,-1.2453100000000037,5.001687402117412,40.99743772227383,34.747349623294966
0.6530329999999999,0.7252449999999999,0.0,2025-01-18 10:42:48.779,1220.0,121.99999999999989,16.833629999999996,46.77695,-0.2344100000000004,0.7466800000000049,0.7826104206436351,6.414839513472424,34.747349623294966
0.6387319999999999,0.730062,0.0,2025-01-18 10:42:48.902,1343.0,123.0,15.260519999999996,47.30682000000001,-1.5731099999999998,0.5298700000000096,1.6599509899391636,13.495536503570436,34.747349623294966
0.6508819999999998,0.738081,0.0,2025-01-18 10:42:49.024,1465.0,122.00000000000011,16.597019999999997,48.18891000000001,1.336500000000001,0.882089999999998,1.6013478754162067,13.12580225750988,34.747349623294966
0.6584609999999999,0.7453449999999999,0.0,2025-01-18 10:42:49.146,1587.0,121.99999999999989,17.430709999999998,48.98795,0.8336900000000007,0.7990399999999909,1.154774409874061,9.465364015361168,34.747349623294966
0.6612889999999999,0.739679,0.0,2025-01-18 10:42:49.268,1709.0,122.00000000000011,17.74179,48.36469,0.311080000000004,-0.6232599999999948,0.6965800700565556,5.709672705381599,34.747349623294966
0.6592819999999999,0.7429189999999999,0.0,2025-01-18 10:42:49.390,1831.0,121.99999999999989,17.521020000000004,48.72109,-0.2207699999999981,0.3563999999999936,0.4192378237945553,3.4363756048734078,34.747349623294966
0.6611259999999999,0.7305809999999999,0.0,2025-01-18 10:42:49.512,1953.0,122.00000000000011,17.72386,47.36391,0.2028399999999948,-1.3571799999999996,1.3722542104143811,11.247985331265411,34.747349623294966
0.6647229999999998,0.729432,0.0,2025-01-18 10:42:49.635,2076.0,123.0,18.119529999999997,47.23752,0.3956699999999955,-0.1263899999999935,0.4153663214561272,3.376961963057945,34.747349623294966
0.1997159999999999,0.568618,0.0,2025-01-18 10:42:49.879,2320.0,121.99999999999989,-33.03124,29.547980000000003,-51.15077,-17.68954,54.12320294480455,22.20884116729997,34.747349623294966
0.10643499999999989,0.5372089999999999,0.0,2025-01-18 10:42:50.001,2442.0,122.00000000000033,-43.29215,26.09299,-10.260910000000004,-3.4549900000000022,10.826967716226,88.74563701824567,34.747349623294966
0.10366999999999989,0.5364829999999999,0.0,2025-01-18 10:42:50.124,2565.0,122.99999999999976,-43.5963,26.01313,-0.3041499999999999,-0.07986,0.3144596032879262,2.556582140552251,34.747349623294966
0.10501699999999989,0.5333239999999999,0.0,2025-01-18 10:42:50.246,2687.0,121.99999999999989,-43.44813,25.66564,0.1481700000000003,-0.3474900000000041,0.3777613651500149,3.096404632377175,34.747349623294966
0.07679599999999989,0.5327569999999999,0.0,2025-01-18 10:42:50.368,2809.0,122.00000000000033,-46.55244,25.60327,-3.104310000000005,-0.0623699999999978,3.104936487756236,25.45029907996908,34.747349623294966
0.07644699999999989,0.522426,0.0,2025-01-18 10:42:50.491,2932.0,122.99999999999976,-46.59083,24.46686,-0.0383899999999997,-1.136409999999998,1.137058257170667,9.244376074558286,34.747349623294966
0.07867899999999989,0.509736,0.0,2025-01-18 10:42:50.613,3054.0,121.99999999999989,-46.34531,23.070960000000003,0.2455200000000061,-1.3958999999999977,1.4173273723455693,11.61743747824238,34.747349623294966
0.07521099999999989,0.5119119999999999,0.0,2025-01-18 10:42:50.735,3176.0,122.00000000000033,-46.72679,23.31032,-0.3814799999999962,0.2393599999999942,0.4503556372468256,3.691439649564135,34.747349623294966
0.07776399999999989,0.513917,0.0,2025-01-18 10:42:50.857,3298.0,121.99999999999989,-46.44596,23.530870000000004,0.2808299999999946,0.2205500000000064,0.357082331402717,2.9269043557599783,34.747349623294966
