x,y,z,abs_datetime,milliseconds,time_diff,x_deg,y_deg,x_deg_diff,y_deg_diff,dist_deg,velocity_deg_s,avg_velocity_deg_s
0.101269,0.956795,0.0,2025-01-30 12:59:05.217,244.0,122.0,-27.91117,31.975649999999998,-0.12950000000000017,0.47977999999999454,0.49694979464730116,4.073358972518863,39.39452746327268
0.145336,0.942629,0.0,2025-01-30 12:59:05.340,367.0,123.0,-24.82648,30.984030000000004,3.0846899999999984,-0.991619999999994,3.2401578079624422,26.342746406198717,39.39452746327268
0.302504,0.873908,0.0,2025-01-30 12:59:05.462,489.0,122.0,-13.824720000000001,26.173560000000002,11.001759999999999,-4.810470000000002,12.007470371335504,98.42188828963529,39.39452746327268
0.345042,0.902725,0.0,2025-01-30 12:59:05.584,611.0,122.0,-10.847059999999999,28.19075,2.977660000000002,2.0171899999999994,3.5965976382826046,29.480308510513154,39.39452746327268
0.533387,0.884328,0.0,2025-01-30 12:59:05.707,734.0,123.0,2.3370899999999963,26.90296,13.184149999999995,-1.287790000000001,13.246894515568542,107.69832939486619,39.39452746327268
0.54466,0.892506,0.0,2025-01-30 12:59:05.828,855.0,121.0,3.1262000000000025,27.47542,0.7891100000000062,0.5724599999999995,0.974887195371859,8.056918970015364,39.39452746327268
0.64398,0.901657,0.0,2025-01-30 12:59:05.950,977.0,122.0,10.0786,28.115990000000004,6.952399999999997,0.6405700000000039,6.981847583906424,57.22825888447888,39.39452746327268
0.646291,0.898468,0.0,2025-01-30 12:59:06.073,1100.0,123.0,10.240369999999997,27.892760000000003,0.16176999999999708,-0.22323000000000093,0.27568308943422604,2.241325930359561,39.39452746327268
0.691885,0.906555,0.0,2025-01-30 12:59:06.195,1222.0,122.0,13.431949999999999,28.458849999999998,3.191580000000002,0.5660899999999955,3.2413948825312855,26.56881051255152,39.39452746327268
0.678986,0.82054,0.0,2025-01-30 12:59:06.318,1345.0,123.0,12.52902,22.437800000000003,-0.9029299999999996,-6.021049999999995,6.088376276758849,49.49899411999064,39.39452746327268
0.155622,0.713635,0.0,2025-01-30 12:59:06.806,1833.0,488.0,-24.10646,14.954450000000001,-36.63548,-7.4833500000000015,37.39196333509248,76.62287568666491,39.39452746327268
0.158943,0.700157,0.0,2025-01-30 12:59:06.928,1955.0,122.0,-23.87399,14.010990000000001,0.2324699999999993,-0.94346,0.9716784820608099,7.964577721809916,39.39452746327268
0.135769,0.693072,0.0,2025-01-30 12:59:07.050,2077.0,122.0,-25.49617,13.51504,-1.6221800000000002,-0.49595000000000056,1.696300195985369,13.904099967093188,39.39452746327268
0.107233,0.671398,0.0,2025-01-30 12:59:07.173,2200.0,123.0,-27.493689999999997,11.997860000000003,-1.997519999999998,-1.517179999999998,2.508370248348514,20.393254051613933,39.39452746327268
0.164767,0.66638,0.0,2025-01-30 12:59:07.295,2322.0,122.0,-23.46631,11.646599999999998,4.027379999999997,-0.35126000000000523,4.042669075252139,33.136631764361795,39.39452746327268
0.292354,0.649296,0.0,2025-01-30 12:59:07.417,2444.0,122.0,-14.535219999999999,10.450719999999999,8.931090000000001,-1.195879999999999,9.010798941409137,73.85900771646833,39.39452746327268
0.318209,0.637114,0.0,2025-01-30 12:59:07.540,2567.0,123.0,-12.725369999999998,9.597979999999996,1.8098500000000008,-0.8527400000000025,2.0006805167492403,16.265695258123905,39.39452746327268
0.418593,0.626002,0.0,2025-01-30 12:59:07.662,2689.0,122.0,-5.6984900000000005,8.820139999999997,7.026879999999998,-0.7778399999999994,7.06980039322186,57.94918355099885,39.39452746327268
0.474897,0.619474,0.0,2025-01-30 12:59:07.784,2811.0,122.0,-1.757209999999999,8.363179999999998,3.9412800000000017,-0.4569599999999987,3.967682003386866,32.52198363431857,39.39452746327268
0.504319,0.621183,0.0,2025-01-30 12:59:07.907,2934.0,123.0,0.3023299999999973,8.482810000000002,2.0595399999999966,0.11963000000000434,2.0630114756103484,16.772451021222345,39.39452746327268
0.520446,0.619286,0.0,2025-01-30 12:59:08.028,3055.0,121.0,1.4312199999999975,8.35002,1.1288900000000002,-0.13279000000000174,1.1366731351624357,9.393992852582112,39.39452746327268
0.510349,0.625192,0.0,2025-01-30 12:59:08.151,3178.0,123.0,0.7244300000000037,8.763439999999997,-0.7067899999999938,0.4134199999999968,0.8188212262148488,6.65708313995812,39.39452746327268
0.49431,0.638427,0.0,2025-01-30 12:59:08.273,3300.0,122.0,-0.3982999999999981,9.689889999999998,-1.1227300000000018,0.9264500000000009,1.4556209174781756,11.931318995722751,39.39452746327268
0.47753,0.642144,0.0,2025-01-30 12:59:08.395,3422.0,122.0,-1.5728999999999993,9.950080000000003,-1.1746000000000012,0.26019000000000503,1.2030727310100606,9.861251893525086,39.39452746327268
0.303438,0.630596,0.0,2025-01-30 12:59:08.518,3545.0,123.0,-13.759340000000002,9.141720000000003,-12.186440000000003,-0.8083600000000004,12.213220941389707,99.2944791982903,39.39452746327268
0.272958,0.655522,0.0,2025-01-30 12:59:08.640,3667.0,122.0,-15.892940000000001,10.886540000000004,-2.1335999999999995,1.7448200000000007,2.7562013337925806,22.591814211414597,39.39452746327268
0.273438,0.626167,0.0,2025-01-30 12:59:08.762,3789.0,122.0,-15.85934,8.831690000000002,0.03360000000000163,-2.054850000000002,2.055124687823103,16.845284326418877,39.39452746327268
0.235696,0.624476,0.0,2025-01-30 12:59:08.884,3911.0,122.0,-18.501279999999998,8.713320000000003,-2.641939999999998,-0.11836999999999875,2.644590406943954,21.676970548720934,39.39452746327268
