timestamp,x,y,time_diff,x_deg,y_deg,velocity_deg_s
1737616802948.0,0.0,0.9503672002608776,0.0,-31.76987,44.57882,0.0
1737616803062.0,0.0,0.9486082002608776,114000.0,-31.6404,44.38533,0.0020421998568855
1737616803190.0,0.0,0.9427702002608777,128000.0,-31.35198,43.74315000000001,0.0054998071743541
1737616803315.0,0.028558897651672355,0.9395712002608776,125000.0,-27.19871,43.39126,0.033345203687487
1737616803438.0,0.11122889765167238,0.9423132002608776,123000.0,-18.10501,43.69288,0.0739731763719303
1737616803560.0,0.11879789765167237,0.9381002002608776,122000.0,-17.27242,43.22945,0.0078104624642119
1737616803682.0,0.0,0.7649782002608776,122000.0,-37.60922000000001,24.18603,0.2283691405600703
1737616803805.0,0.0,0.7635622002608776,123000.0,-37.44917,24.03027,0.0018157072784125
1737616803927.0,0.0,0.7578572002608777,122000.0,-36.79632,23.40272000000001,0.007422592227081
1737616804049.0,0.0,0.7601802002608776,122000.0,-37.51726,23.65825,0.0062695545452968
1737616804171.0,0.08290789765167239,0.7467252002608776,122000.0,-21.22032,22.178200000000004,0.1341312240198429
1737616804293.0,0.09899689765167236,0.7380502002608776,122000.0,-19.45053,21.22395,0.0164808116635852
1737616804416.0,0.3277188976516724,0.5518682002608776,123000.0,5.708890000000003,0.743929999999996,0.2637491143918928
1737616804538.0,0.3039718976516723,0.7011442002608776,122000.0,3.096719999999995,17.164290000000005,0.1362855358732634
1737616804660.0,0.2761658976516723,0.7233462002608776,122000.0,0.0380599999999953,19.60651,0.0320824316250092
1737616804782.0,0.27798089765167233,0.7312012002608776,122000.0,0.2377099999999965,20.47056000000001,0.0072689831774296
1737616804905.0,0.18923389765167237,0.7151962002608776,123000.0,-9.52446,18.71001,0.0806475787152597
1737616805027.0,0.09079789765167234,0.7414402002608776,122000.0,-20.35242,21.596850000000003,0.0918539683488108
1737616805149.0,0.08556489765167236,0.7409572002608776,122000.0,-20.92805,21.543720000000004,0.0047383337676137
1737616805272.0,0.07236689765167237,0.7203782002608776,123000.0,-22.37983,19.28003,0.0218636579192478
1737616805394.0,0.26267889765167235,0.6279642002608776,122000.0,-1.4455100000000014,9.114490000000002,0.1907537414539008
1737616805516.0,0.23191389765167236,0.7230552002608777,122000.0,-4.8296600000000005,19.574500000000008,0.0901133540774202
1737616805638.0,0.22923989765167235,0.7450002002608777,122000.0,-5.123800000000001,21.988450000000004,0.0199328234601908
1737616805761.0,0.23386189765167237,0.6443522002608776,123000.0,-4.615379999999999,10.917169999999995,0.0901052665923106
1737616805883.0,0.33716189765167237,0.6143082002608776,122000.0,6.747620000000001,7.612330000000002,0.0969986771928188
1737616806005.0,0.31308789765167233,0.7137262002608776,122000.0,4.099479999999996,18.54831,0.0922297995907234
1737616806127.0,0.2994728976516724,0.7676872002608776,122000.0,2.601830000000004,24.484019999999997,0.05017813519572
1737616806249.0,0.05708289765167235,0.7472512002608777,122000.0,-24.06107,22.236060000000005,0.2193237328620256
1737616806372.0,0.047310897651672346,0.7466682002608777,123000.0,-25.135990000000003,22.171930000000007,0.0087547260715273
1737616806494.0,0.03654789765167238,0.7578512002608776,122000.0,-26.31992,23.40206,0.0139943505652295
1737616806616.0,0.033935897651672375,0.7598822002608776,122000.0,-26.60724,23.62547,0.002983255366874
1737616806738.0,0.24288589765167234,0.7356772002608776,122000.0,-3.622740000000002,20.96292,0.189657397155115
1737616806861.0,0.01997089765167237,0.7355652002608776,123000.0,-28.14339,20.950599999999994,0.1993549032113102
1737616806983.0,0.02959189765167236,0.7394722002608776,122000.0,-27.08508,21.38037,0.009362659158724
1737616807105.0,0.22346489765167238,0.7244262002608776,122000.0,-5.7590499999999984,19.725309999999997,0.1753291485871528
1737616807227.0,0.21596489765167237,0.7356622002608776,122000.0,-6.58405,20.96127,0.0121803999115315
1737616807350.0,0.21503389765167236,0.7322902002608777,123000.0,-6.68646,20.590350000000004,0.0031284385352305
1737616807595.0,0.34129989765167235,0.5883672002608776,245000.0,7.202799999999998,4.758820000000003,0.0859616339252404
1737616807716.0,0.2911728976516723,0.7050462002608776,121000.0,1.6888299999999945,17.59351,0.115446331740756
1737616807839.0,0.27951889765167237,0.7208962002608776,123000.0,0.4068900000000008,19.337010000000003,0.0175939963816836
1737616807961.0,0.27045689765167236,0.7304212002608776,122000.0,-0.5899300000000007,20.384760000000004,0.011853916239524
1737616808206.0,0.0,0.5051912002608776,123000.0,-37.04371,-4.3905400000000006,0.0353017652388299
1737616808328.0,0.0,0.5055482002608775,122000.0,-36.16393,-4.351270000000001,0.0072184917612272
1737616808451.0,0.0,0.4663252002608776,123000.0,-39.77072,-8.665800000000003,0.0457197659025432
1737616808573.0,0.0,0.4617132002608776,122000.0,-40.37561,-9.173120000000004,0.0064710791416884
1737616808695.0,0.0,0.4528592002608776,122000.0,-40.255930000000006,-10.14706,0.008043161692608
1737616808817.0,0.13129389765167238,0.4514772002608776,122000.0,-15.897859999999998,-10.299079999999998,0.1996601998180409
1737616808939.0,0.12738489765167238,0.4911882002608776,122000.0,-16.327849999999998,-5.930869999999999,0.0359780514067779
1737616809061.0,0.12792689765167237,0.5172472002608777,122000.0,-16.26823,-3.0643799999999994,0.0235009012282374
1737616809184.0,0.12993989765167235,0.5151562002608776,123000.0,-16.0468,-3.2943900000000004,0.0025957230415182
1737616809306.0,0.2790268976516723,0.4843152002608776,122000.0,0.3527699999999956,-6.686900000000001,0.1372687814997602
1737616809429.0,0.39665689765167234,0.5025552002608776,123000.0,13.292069999999995,-4.680499999999998,0.1064547535101826
1737616809550.0,0.3540968976516724,0.4616932002608776,121000.0,8.610470000000005,-9.17532,0.0536368000290413
1737616809673.0,0.3519618976516724,0.5111962002608776,123000.0,8.375620000000005,-3.7299900000000026,0.0443121303630258
1737616809795.0,0.35451989765167236,0.5141052002608776,122000.0,8.657,-3.410000000000003,0.0034926911872327
1737616809918.0,0.10043089765167235,0.42737620026087764,123000.0,-19.292790000000004,-12.950189999999996,0.2401067780677924
1737616810040.0,0.11150389765167235,0.4760942002608776,122000.0,-18.07476,-7.5912099999999985,0.0450463821712087
1737616810284.0,0.22177689765167236,0.4531252002608776,244000.0,-5.944730000000001,-10.1178,0.0507802075794233
1737616810407.0,0.23901589765167236,0.4613832002608776,123000.0,-4.04844,-9.20942,0.0170945858502325
1737616810529.0,0.24472089765167238,0.48773720026087763,122000.0,-3.4208899999999987,-6.310479999999997,0.024312188572303
1737616810651.0,0.24036989765167238,0.5085602002608776,122000.0,-3.899499999999998,-4.01995,0.0191803194847256
1737616810774.0,0.41518189765167235,0.5251982002608776,123000.0,15.329819999999998,-2.189770000000001,0.1570424287980122
1737616810896.0,0.4371628976516724,0.5066942002608776,122000.0,17.74773,-4.225209999999997,0.0259064437877897
1737616811018.0,0.3617228976516723,0.49664420026087763,122000.0,9.449329999999994,-5.330709999999997,0.0686205955485077
1737616811140.0,0.35078189765167234,0.5123042002608775,122000.0,8.245819999999997,-3.6081100000000026,0.0172244051186607
1737616811262.0,0.35334289765167237,0.5107452002608777,122000.0,8.52753,-3.7796,0.0027032948955165
1737616811385.0,0.36104089765167235,0.46630920026087763,123000.0,9.37431,-8.667559999999998,0.0403314227189741
1737616811507.0,0.47731589765167237,0.4355102002608776,122000.0,22.16456,-12.05545,0.108453586584614
1737616811630.0,0.4466078976516724,0.5065992002608777,123000.0,18.786680000000004,-4.235659999999998,0.0692533997399192
1737616811753.0,0.44841189765167233,0.5327542002608776,123000.0,18.985119999999995,-1.35861,0.0234462229556005
1737616811874.0,0.4414038976516723,0.5144292002608777,121000.0,18.21424,-3.374359999999998,0.0178357447997548
1737616811996.0,0.38261989765167237,0.4241042002608776,122000.0,11.748,-13.310110000000003,0.0971687994395681
1737616812119.0,0.4828178976516724,0.4999002002608776,123000.0,22.76978,-4.972549999999999,0.1123583533691007
1737616812241.0,0.4732438976516724,0.5703502002608776,122000.0,21.716640000000005,2.776949999999996,0.0641043633250697
1737616812485.0,0.46509489765167233,0.5675832002608776,244000.0,20.82025,2.47258,0.0038797345589508
1737616812608.0,0.49846889765167235,0.6124852002608776,123000.0,24.49139,7.411799999999999,0.0500334762070122
1737616812852.0,0.47505589765167233,0.5654972002608776,244000.0,21.91596,2.243119999999996,0.0236671341917629
1737616812974.0,0.3847678976516724,0.6271832002608776,122000.0,11.984280000000004,9.028579999999998,0.0985928730928237
1737616813097.0,0.6222718976516723,0.4537162002608776,123000.0,38.10972,-10.05279,0.2630225547709356
1737616813219.0,0.6300758976516724,0.4294022002608776,122000.0,38.968160000000005,-12.72733,0.0230240101199777
1737616813341.0,0.6367578976516723,0.4205322002608776,122000.0,39.70318,-13.703029999999998,0.0100129078558717
1737616813463.0,0.6344018976516723,0.41627220026087763,122000.0,39.44402,-14.171629999999997,0.0043892647862881
1737616813585.0,0.6312238976516724,0.4201912002608776,122000.0,39.094440000000006,-13.740540000000005,0.0045493262751657
1737616813708.0,0.6354408976516723,0.4206842002608776,123000.0,39.55831,-13.68631,0.00379698533232
