ADQ_ID,EventType,StartIndex,EndIndex,Duration_ms,Amplitude_deg,MaxVel,MeanVel,ROI,group,subject
n12q1,fixation,42,45,367.0,4.044899065489767,,,KW_n2q1_1,control,control_group_12
n12q1,fixation,47,53,856.0,13.626812475777305,,,KW_n2q1_2,control,control_group_12
n12q1,fixation,55,61,733.0,3.743995621632059,,,KW_n2q1_1,control,control_group_12
n12q1,fixation,65,68,611.0,23.990925091042236,,,KW_n2q1_2,control,control_group_12
n12q1,fixation,70,82,1467.0,5.853048215383159,,,KW_n2q1_3,control,control_group_12
n12q1,fixation,84,88,488.0,3.4251123731054425,,,KW_n2q1_3,control,control_group_12
n12q1,fixation,90,92,245.0,0.8579745499722022,,,BG_n2q1,control,control_group_12
n12q1,fixation,96,115,2323.0,6.725126945210774,,,KW_n2q1_4,control,control_group_12
n12q1,saccade,3,3,0.0,0.0,65.6449824994031,65.6449824994031,,control,control_group_12
n12q1,saccade,14,14,0.0,0.0,65.62610022542992,65.62610022542992,,control,control_group_12
n12q1,saccade,18,18,0.0,0.0,49.00270301765828,49.00270301765828,,control,control_group_12
n12q1,saccade,33,34,122.0,8.164553315497422,67.67314889775017,67.29785852878254,,control,control_group_12
n12q1,saccade,41,41,0.0,0.0,67.48936259458827,67.48936259458827,,control,control_group_12
n12q1,saccade,46,46,0.0,0.0,76.85753013910787,76.85753013910787,,control,control_group_12
n12q1,saccade,54,54,0.0,0.0,51.34845819914084,51.34845819914084,,control,control_group_12
n12q1,saccade,62,64,245.0,11.335439672884327,92.95751481712284,74.01914827721723,,control,control_group_12
n12q1,saccade,69,69,0.0,0.0,59.07963841454464,59.07963841454464,,control,control_group_12
n12q1,saccade,83,83,0.0,0.0,43.56873702471203,43.56873702471203,,control,control_group_12
n12q1,saccade,89,89,0.0,0.0,63.953036901650165,63.953036901650165,,control,control_group_12
n12q1,saccade,93,93,0.0,0.0,70.34249711845594,70.34249711845594,,control,control_group_12
n12q1,saccade,94,94,0.0,0.0,21.151773116363984,21.151773116363984,,control,control_group_12
n12q1,saccade,95,95,0.0,0.0,74.25804703244509,74.25804703244509,,control,control_group_12
n13q1,fixation,0,1,123.0,0.48613251896988396,,,INST_n2q1_1,control,control_group_13
n13q1,fixation,3,11,978.0,5.075398824683632,,,INST_n2q1_1,control,control_group_13
n13q1,fixation,13,34,3056.0,15.85380433542688,,,KW_n2q1_1,control,control_group_13
n13q1,fixation,36,37,123.0,0.8506857892312508,,,KW_n2q1_3,control,control_group_13
n13q1,fixation,39,43,490.0,3.872944614166335,,,KW_n2q1_4,control,control_group_13
n13q1,fixation,45,46,123.0,0.38923599627989003,,,KW_n2q1_4,control,control_group_13
n13q1,fixation,48,58,1222.0,4.1513787324213105,,,KW_n2q1_4,control,control_group_13
n13q1,fixation,60,67,856.0,0.6755007635821013,,,KW_n2q1_4,control,control_group_13
n13q1,saccade,2,2,0.0,0.0,42.62264877351997,42.62264877351997,,control,control_group_13
n13q1,saccade,12,12,0.0,0.0,75.7795336065923,75.7795336065923,,control,control_group_13
n13q1,saccade,35,35,0.0,0.0,73.27233117983768,73.27233117983768,,control,control_group_13
n13q1,saccade,38,38,0.0,0.0,67.78430638778559,67.78430638778559,,control,control_group_13
n13q1,saccade,44,44,0.0,0.0,86.15272141417236,86.15272141417236,,control,control_group_13
n13q1,saccade,47,47,0.0,0.0,58.896540121836,58.896540121836,,control,control_group_13
n13q1,saccade,59,59,0.0,0.0,48.76610230078825,48.76610230078825,,control,control_group_13
n14q1,fixation,0,1,123.0,0.9753167946877513,,,INST_n2q1_1,control,control_group_14
n14q1,fixation,3,7,490.0,6.51859501144227,,,INST_n2q1_1,control,control_group_14
n14q1,fixation,11,20,1100.0,5.93801032434266,,,KW_n2q1_1,control,control_group_14
n14q1,fixation,22,33,1468.0,7.977043126998878,,,KW_n2q1_1,control,control_group_14
n14q1,fixation,35,54,2567.0,22.137989619619933,,,KW_n2q1_2,control,control_group_14
n14q1,fixation,56,69,1591.0,10.246099285269494,,,KW_n2q1_3,control,control_group_14
n14q1,fixation,71,72,122.0,3.9786645969722105,,,KW_n2q1_4,control,control_group_14
n14q1,fixation,76,83,855.0,5.620576936222837,,,KW_n2q1_4,control,control_group_14
n14q1,saccade,2,2,0.0,0.0,64.36163259845917,64.36163259845917,,control,control_group_14
n14q1,saccade,8,8,0.0,0.0,68.1994031717709,68.1994031717709,,control,control_group_14
n14q1,saccade,9,9,0.0,0.0,15.568874430563927,15.568874430563927,,control,control_group_14
n14q1,saccade,10,10,0.0,0.0,46.7812781532209,46.7812781532209,,control,control_group_14
n14q1,saccade,21,21,0.0,0.0,47.05882712835126,47.05882712835126,,control,control_group_14
n14q1,saccade,34,34,0.0,0.0,60.051596014911475,60.051596014911475,,control,control_group_14
n14q1,saccade,55,55,0.0,0.0,42.40482396822703,42.40482396822703,,control,control_group_14
n14q1,saccade,70,70,0.0,0.0,61.12422681924084,61.12422681924084,,control,control_group_14
n14q1,saccade,73,73,0.0,0.0,53.44031921515615,53.44031921515615,,control,control_group_14
n14q1,saccade,74,74,0.0,0.0,20.333261848955814,20.333261848955814,,control,control_group_14
n14q1,saccade,75,75,0.0,0.0,43.41177330484453,43.41177330484453,,control,control_group_14
n15q1,fixation,0,15,1834.0,17.56122702812079,,,INST_n2q1_1,control,control_group_15
n15q1,fixation,17,43,3179.0,20.77764160355068,,,KW_n2q1_1,control,control_group_15
n15q1,fixation,45,63,2445.0,20.619419745181965,,,KW_n2q1_2,control,control_group_15
n15q1,fixation,65,73,978.0,9.125473611051646,,,KW_n2q1_3,control,control_group_15
n15q1,fixation,75,121,5990.0,27.390747928693006,,,KW_n2q1_4,control,control_group_15
n15q1,fixation,123,126,366.0,4.733157662702567,,,KW_n2q1_4,control,control_group_15
n15q1,fixation,128,130,245.0,4.728681866440156,,,KW_n2q1_4,control,control_group_15
n15q1,saccade,16,16,0.0,0.0,54.350896323622216,54.350896323622216,,control,control_group_15
n15q1,saccade,44,44,0.0,0.0,40.31197903573471,40.31197903573471,,control,control_group_15
n15q1,saccade,64,64,0.0,0.0,41.11852122419544,41.11852122419544,,control,control_group_15
n15q1,saccade,74,74,0.0,0.0,48.99737984957702,48.99737984957702,,control,control_group_15
n15q1,saccade,122,122,0.0,0.0,50.23580289844474,50.23580289844474,,control,control_group_15
n15q1,saccade,127,127,0.0,0.0,53.83289546942699,53.83289546942699,,control,control_group_15
n16q1,fixation,0,1,123.0,0.6584090205943299,,,INST_n2q1_1,control,control_group_16
n16q1,fixation,3,8,612.0,10.836478050916728,,,INST_n2q1_1,control,control_group_16
n16q1,fixation,10,12,242.0,0.42978888305771484,,,BG_n2q1,control,control_group_16
n16q1,fixation,14,18,489.0,4.535874141904737,,,KW_n2q1_1,control,control_group_16
n16q1,fixation,22,41,2322.0,13.524037488501726,,,KW_n2q1_2,control,control_group_16
n16q1,fixation,43,48,612.0,6.532920845869793,,,KW_n2q1_3,control,control_group_16
n16q1,fixation,50,52,244.0,1.1160061225638485,,,KW_n2q1_3,control,control_group_16
n16q1,fixation,54,77,2933.0,11.937057990711116,,,KW_n2q1_4,control,control_group_16
n16q1,saccade,2,2,0.0,0.0,48.30130445540285,48.30130445540285,,control,control_group_16
n16q1,saccade,9,9,0.0,0.0,44.753222791606326,44.753222791606326,,control,control_group_16
n16q1,saccade,13,13,0.0,0.0,50.29275944367158,50.29275944367158,,control,control_group_16
n16q1,saccade,19,19,0.0,0.0,50.28726964313938,50.28726964313938,,control,control_group_16
n16q1,saccade,20,20,0.0,0.0,5.342162287294259,5.342162287294259,,control,control_group_16
n16q1,saccade,21,21,0.0,0.0,50.13640984748029,50.13640984748029,,control,control_group_16
n16q1,saccade,42,42,0.0,0.0,60.66187481801434,60.66187481801434,,control,control_group_16
n16q1,saccade,49,49,0.0,0.0,46.380512854380285,46.380512854380285,,control,control_group_16
n16q1,saccade,53,53,0.0,0.0,67.14677374789804,67.14677374789804,,control,control_group_16
n17q1,fixation,0,10,1224.0,15.987358180224776,,,INST_n2q1_1,control,control_group_17
n17q1,fixation,14,19,611.0,7.331546596619296,,,KW_n2q1_1,control,control_group_17
n17q1,fixation,21,26,612.0,2.008735032103543,,,KW_n2q1_1,control,control_group_17
n17q1,fixation,30,34,490.9999999999991,1.1668069043333633,,,KW_n2q1_1,control,control_group_17
n17q1,fixation,36,42,859.0,9.795766981671212,,,KW_n2q1_2,control,control_group_17
n17q1,fixation,44,47,366.0,7.281191961375563,,,KW_n2q1_2,control,control_group_17
n17q1,fixation,51,54,611.0,30.69455222508385,,,KW_n2q1_2,control,control_group_17
n17q1,fixation,56,64,978.0,11.53214790310981,,,KW_n2q1_3,control,control_group_17
n17q1,fixation,66,72,732.0,12.736409944988415,,,KW_n2q1_4,control,control_group_17
n17q1,fixation,74,78,489.0,3.3891026688490946,,,KW_n2q1_4,control,control_group_17
n17q1,fixation,80,81,121.0,1.9814721072980064,,,KW_n2q1_4,control,control_group_17
n17q1,saccade,11,11,0.0,0.0,84.56590011043963,84.56590011043963,,control,control_group_17
n17q1,saccade,12,12,0.0,0.0,12.304833666018839,12.304833666018839,,control,control_group_17
n17q1,saccade,13,13,0.0,0.0,79.11059826522745,79.11059826522745,,control,control_group_17
n17q1,saccade,20,20,0.0,0.0,68.48987235132175,68.48987235132175,,control,control_group_17
n17q1,saccade,27,27,0.0,0.0,52.309168955477446,52.309168955477446,,control,control_group_17
n17q1,saccade,28,28,0.0,0.0,3.9925703945304125,3.9925703945304125,,control,control_group_17
n17q1,saccade,29,29,0.0,0.0,47.41924044924026,47.41924044924026,,control,control_group_17
n17q1,saccade,35,35,0.0,0.0,53.289611898098926,53.289611898098926,,control,control_group_17
n17q1,saccade,43,43,0.0,0.0,61.96988344550921,61.96988344550921,,control,control_group_17
n17q1,saccade,48,50,245.0,4.4221333351675485,67.72959505929448,51.38920180519231,,control,control_group_17
n17q1,saccade,55,55,0.0,0.0,40.87995542203675,40.87995542203675,,control,control_group_17
n17q1,saccade,65,65,0.0,0.0,76.41974216564236,76.41974216564236,,control,control_group_17
n17q1,saccade,73,73,0.0,0.0,46.82264702174097,46.82264702174097,,control,control_group_17
n17q1,saccade,79,79,0.0,0.0,63.947023242610534,63.947023242610534,,control,control_group_17
n18q1,fixation,0,1,122.0,3.6457871169885885,,,INST_n2q1_1,control,control_group_18
n18q1,fixation,3,4,122.0,1.0128534671905902,,,INST_n2q1_1,control,control_group_18
n18q1,fixation,7,12,610.0,3.6346074684895444,,,KW_n2q1_1,control,control_group_18
n18q1,fixation,14,17,367.0,9.144931611204099,,,KW_n2q1_1,control,control_group_18
n18q1,fixation,20,21,122.0,0.7483835043612319,,,KW_n2q1_2,control,control_group_18
n18q1,fixation,23,50,3547.0,20.791753786633777,,,KW_n2q1_2,control,control_group_18
n18q1,fixation,54,57,368.0,2.1841876839685788,,,KW_n2q1_4,control,control_group_18
n18q1,saccade,2,2,0.0,0.0,64.64476676822866,64.64476676822866,,control,control_group_18
n18q1,saccade,5,6,246.0,11.913404384977458,76.59528959609457,62.51188135287952,,control,control_group_18
n18q1,saccade,13,13,0.0,0.0,54.38955714320889,54.38955714320889,,control,control_group_18
n18q1,saccade,18,19,122.0,4.996142275516178,74.84455712529746,57.898271495092075,,control,control_group_18
n18q1,saccade,22,22,0.0,0.0,51.411649475586685,51.411649475586685,,control,control_group_18
n18q1,saccade,51,51,0.0,0.0,72.75818137987136,72.75818137987136,,control,control_group_18
n18q1,saccade,52,52,0.0,0.0,26.81635952421706,26.81635952421706,,control,control_group_18
n18q1,saccade,53,53,0.0,0.0,51.44154732207755,51.44154732207755,,control,control_group_18
n18q1,saccade,58,58,0.0,0.0,62.55475169444674,62.55475169444674,,control,control_group_18
n19q1,fixation,0,2,244.0,0.7417206722210179,,,INST_n2q1_1,control,control_group_19
n19q1,fixation,4,8,489.0,4.492268912921398,,,INST_n2q1_1,control,control_group_19
n19q1,fixation,10,31,2579.0,13.025130328868114,,,KW_n2q1_1,control,control_group_19
n19q1,fixation,33,40,856.0,3.351699298743843,,,KW_n2q1_2,control,control_group_19
n19q1,fixation,43,54,1590.0,31.287270364044225,,,KW_n2q1_2,control,control_group_19
n19q1,fixation,56,57,122.0,0.5429020983566037,,,KW_n2q1_3,control,control_group_19
n19q1,fixation,59,71,1589.0,18.782093776413753,,,KW_n2q1_4,control,control_group_19
n19q1,fixation,73,74,123.0,0.6277293623847723,,,KW_n2q1_4,control,control_group_19
n19q1,fixation,76,77,122.0,0.10317545638377945,,,KW_n2q1_4,control,control_group_19
n19q1,saccade,3,3,0.0,0.0,55.633157763268066,55.633157763268066,,control,control_group_19
n19q1,saccade,9,9,0.0,0.0,52.64166660207911,52.64166660207911,,control,control_group_19
n19q1,saccade,32,32,0.0,0.0,71.72724734462251,71.72724734462251,,control,control_group_19
n19q1,saccade,41,42,123.0,8.204130474949801,66.70024776381952,57.566485229703126,,control,control_group_19
n19q1,saccade,55,55,0.0,0.0,51.557078514082626,51.557078514082626,,control,control_group_19
n19q1,saccade,58,58,0.0,0.0,61.79998561692456,61.79998561692456,,control,control_group_19
n19q1,saccade,72,72,0.0,0.0,63.35583071611992,63.35583071611992,,control,control_group_19
n19q1,saccade,75,75,0.0,0.0,42.6343344722722,42.6343344722722,,control,control_group_19
n20q1,fixation,0,1,123.0,0.07918081585838448,,,INST_n2q1_1,control,control_group_20
n20q1,fixation,4,8,489.0,3.361491724220067,,,INST_n2q1_1,control,control_group_20
n20q1,fixation,10,19,1101.0,12.195956206054529,,,KW_n2q1_1,control,control_group_20
n20q1,fixation,22,26,490.0,4.375937086293635,,,KW_n2q1_1,control,control_group_20
n20q1,fixation,31,39,979.0,0.7468601531746146,,,KW_n2q1_2,control,control_group_20
n20q1,fixation,44,48,489.0,5.1022464420684335,,,KW_n2q1_3,control,control_group_20
n20q1,fixation,55,59,489.0,9.018965398625289,,,KW_n2q1_4,control,control_group_20
n20q1,saccade,2,3,121.0,6.256499546871237,54.45824086487158,53.08242434512685,,control,control_group_20
n20q1,saccade,9,9,0.0,0.0,80.59807700716448,80.59807700716448,,control,control_group_20
n20q1,saccade,20,21,122.0,6.976760419134368,83.42763921461165,70.30710001359421,,control,control_group_20
n20q1,saccade,27,27,0.0,0.0,66.2811168039051,66.2811168039051,,control,control_group_20
n20q1,saccade,28,28,0.0,0.0,15.203247564108345,15.203247564108345,,control,control_group_20
n20q1,saccade,29,30,123.0,9.930878951673915,80.73885326564158,72.10680024164989,,control,control_group_20
n20q1,saccade,40,41,122.0,8.152072890375798,66.82026959324425,62.57114263294527,,control,control_group_20
n20q1,saccade,42,42,0.0,0.0,15.773637854345004,15.773637854345004,,control,control_group_20
n20q1,saccade,43,43,0.0,0.0,84.97963037992423,84.97963037992423,,control,control_group_20
n20q1,saccade,49,49,0.0,0.0,94.99727817215741,94.99727817215741,,control,control_group_20
n20q1,saccade,50,50,0.0,0.0,11.990414412585631,11.990414412585631,,control,control_group_20
n20q1,saccade,51,51,0.0,0.0,73.71019716469027,73.71019716469027,,control,control_group_20
n20q1,saccade,52,52,0.0,0.0,15.66251207037208,15.66251207037208,,control,control_group_20
n20q1,saccade,53,54,121.0,8.574019203547426,98.29194123426522,84.57580203675008,,control,control_group_20
n21q1,fixation,0,14,154.0,1.0772574193757043,,,INST_n2q1_1,control,control_group_21
n21q1,fixation,163,174,123.0,0.7448086556962095,,,INST_n2q1_1,control,control_group_21
n21q1,fixation,178,194,178.0,0.9537441958932169,,,INST_n2q1_1,control,control_group_21
n21q1,fixation,320,334,156.0,1.1517519889281707,,,KW_n2q1_1,control,control_group_21
n21q1,fixation,361,381,224.0,2.9163079392958435,,,KW_n2q1_2,control,control_group_21
n21q1,fixation,511,526,165.0,1.0740501993854918,,,KW_n2q1_3,control,control_group_21
n21q1,fixation,535,545,112.0,0.8583615287278433,,,KW_n2q1_3,control,control_group_21
n21q1,fixation,557,572,168.0,0.9216281245708602,,,KW_n2q1_3,control,control_group_21
n21q1,fixation,663,672,101.0,0.855700571929223,,,KW_n2q1_4,control,control_group_21
n21q1,fixation,697,699,112.0,3.8815406811728805,,,KW_n2q1_4,control,control_group_21
n21q1,fixation,849,859,112.0,1.671631525546224,,,BG_n2q1,control,control_group_21
n21q1,fixation,877,888,124.0,0.6830953412225795,,,BG_n2q1,control,control_group_21
n21q1,fixation,908,923,168.0,0.20737900086556654,,,BG_n2q1,control,control_group_21
n21q1,fixation,937,948,123.0,0.7503795743488797,,,KW_n2q1_2,control,control_group_21
n21q1,fixation,951,963,134.0,1.2929622091925221,,,KW_n2q1_2,control,control_group_21
n21q1,fixation,981,993,134.0,0.994417960417044,,,KW_n2q1_1,control,control_group_21
n21q1,fixation,1022,1035,145.0,0.6028890315804404,,,BG_n2q1,control,control_group_21
n21q1,fixation,1043,1059,178.0,2.2264197372463252,,,BG_n2q1,control,control_group_21
n21q1,fixation,1061,1076,167.0,0.9536242618557902,,,BG_n2q1,control,control_group_21
n21q1,fixation,1105,1114,101.0,0.44105322127833835,,,INST_n2q1_1,control,control_group_21
n21q1,fixation,1116,1132,211.0,28.064953913612616,,,INST_n2q1_1,control,control_group_21
n21q1,fixation,1138,1160,257.0,7.513024136178456,,,KW_n2q1_2,control,control_group_21
n21q1,fixation,1166,1172,257.0,2.707662663257737,,,KW_n2q1_4,control,control_group_21
n21q1,fixation,1219,1229,111.0,0.7646314241515326,,,KW_n2q1_3,control,control_group_21
n21q1,fixation,1238,1253,166.0,0.8449512563455963,,,KW_n2q1_3,control,control_group_21
n21q1,fixation,1267,1276,101.0,1.8081958312085578,,,BG_n2q1,control,control_group_21
n21q1,fixation,1286,1297,123.0,0.4709873425050778,,,BG_n2q1,control,control_group_21
n21q1,fixation,1307,1317,111.0,1.977025170704715,,,KW_n2q1_3,control,control_group_21
n21q1,fixation,1346,1355,100.0,2.7974078462033325,,,INST_n2q1_1,control,control_group_21
n21q1,fixation,1361,1375,156.0,2.5870288579758833,,,INST_n2q1_1,control,control_group_21
n21q1,fixation,1383,1394,123.0,1.429380821055045,,,INST_n2q1_1,control,control_group_21
n21q1,fixation,1424,1436,134.0,1.0835216666038585,,,KW_n2q1_1,control,control_group_21
n21q1,fixation,1596,1609,145.0,2.9066183012566342,,,BG_n2q1,control,control_group_21
n21q1,fixation,1728,1741,145.0,0.6259325267151448,,,INST_n2q1_1,control,control_group_21
n21q1,fixation,1786,1799,145.0,0.4194137894728809,,,KW_n2q1_1,control,control_group_21
n21q1,fixation,1815,1831,178.0,1.2363487721512907,,,KW_n2q1_1,control,control_group_21
n21q1,fixation,1993,2012,212.0,0.3971471112824558,,,KW_n2q1_1,control,control_group_21
n21q1,fixation,2039,2053,158.0,1.3647446701855968,,,KW_n2q1_1,control,control_group_21
n21q1,fixation,2142,2153,190.0,5.158730646079514,,,KW_n2q1_2,control,control_group_21
n21q1,fixation,2202,2216,156.0,0.43267055041913755,,,KW_n2q1_2,control,control_group_21
n21q1,fixation,2313,2323,110.0,0.6652163308278011,,,KW_n2q1_2,control,control_group_21
n21q1,fixation,2463,2473,111.0,0.6944319050850106,,,KW_n2q1_3,control,control_group_21
n21q1,fixation,2537,2546,100.0,0.3655698915392237,,,KW_n2q1_3,control,control_group_21
n21q1,fixation,2664,2669,100.00000000000364,0.9060959512104685,,,KW_n2q1_4,control,control_group_21
n21q1,fixation,2679,2693,156.0,0.9964717340697627,,,KW_n2q1_3,control,control_group_21
n21q1,fixation,2719,2741,245.0,0.2400256336310769,,,KW_n2q1_3,control,control_group_21
n21q1,fixation,2746,2748,123.0,5.838805615534734,,,KW_n2q1_3,control,control_group_21
n21q1,fixation,2793,2804,3386.0,10.294407460402955,,,KW_n2q1_4,control,control_group_21
n21q1,fixation,2820,2837,680.0,6.345093573494409,,,KW_n2q1_4,control,control_group_21
n21q1,fixation,2889,2911,245.0,1.4376782445317882,,,KW_n2q1_3,control,control_group_21
n21q1,saccade,15,15,0.0,0.0,114.94838482359721,114.94838482359721,,control,control_group_21
n21q1,saccade,16,19,33.0,0.5516147209783313,29.753605921066438,12.989845680263432,,control,control_group_21
n21q1,saccade,20,20,0.0,0.0,56.371020214290816,56.371020214290816,,control,control_group_21
n21q1,saccade,21,23,22.0,0.1372157498248596,21.664286002543616,11.178570124275694,,control,control_group_21
n21q1,saccade,24,25,11.0,1.9915811134874726,266.01845549597294,223.53564199741703,,control,control_group_21
n21q1,saccade,26,32,67.0,0.2360842942679571,22.619187130537647,13.553230051111955,,control,control_group_21
n21q1,saccade,33,33,0.0,0.0,69.35909941077911,69.35909941077911,,control,control_group_21
n21q1,saccade,34,36,23.0,0.16910043879304093,19.213373597575416,13.53229734408747,,control,control_group_21
n21q1,saccade,37,37,0.0,0.0,63.144484378589844,63.144484378589844,,control,control_group_21
n21q1,saccade,38,40,22.0,0.2017150475299269,10.063222460076695,7.977112903778672,,control,control_group_21
n21q1,saccade,41,42,23.0,3.371293886744375,306.36436668377985,233.9144335582689,,control,control_group_21
n21q1,saccade,43,47,45.0,0.36041528546941376,28.01855970602345,15.34856059223244,,control,control_group_21
n21q1,saccade,48,48,0.0,0.0,138.77090086044626,138.77090086044626,,control,control_group_21
n21q1,saccade,49,53,44.0,0.052792806328137806,17.178172923800563,11.344247503951179,,control,control_group_21
n21q1,saccade,54,55,11.0,0.8146045568249637,153.41452276444164,113.73474123790099,,control,control_group_21
n21q1,saccade,56,61,56.0,0.47790369113452086,24.527043034169534,13.207699890287572,,control,control_group_21
n21q1,saccade,62,62,0.0,0.0,75.30585298776515,75.30585298776515,,control,control_group_21
n21q1,saccade,63,64,11.0,0.36259618365338536,32.96328942303503,19.45173612007845,,control,control_group_21
n21q1,saccade,65,65,0.0,0.0,69.31637436689772,69.31637436689772,,control,control_group_21
n21q1,saccade,66,67,11.0,0.08186924697344684,7.442658815767895,6.4618095209302275,,control,control_group_21
n21q1,saccade,68,68,0.0,0.0,44.63875664757378,44.63875664757378,,control,control_group_21
n21q1,saccade,69,71,22.0,0.38931457152282,20.2376779774102,15.251312271161671,,control,control_group_21
n21q1,saccade,72,72,0.0,0.0,68.48051980956662,68.48051980956662,,control,control_group_21
n21q1,saccade,73,73,0.0,0.0,20.76573198806181,20.76573198806181,,control,control_group_21
n21q1,saccade,74,75,11.0,1.3061853650994568,347.78531263215314,233.26471836605188,,control,control_group_21
n21q1,saccade,76,78,22.0,0.3795655437470595,25.979340361522492,22.21439943767578,,control,control_group_21
